ID,x_cen,y_cen,Cluster
6019,581,371,5
6020,99,374,4
6021,1843,432,6
6022,1036,369,0
6023,788,381,2
6024,581,371,5
6025,99,375,4
6026,1843,432,6
6027,1036,368,0
6028,788,382,2
6029,581,371,5
6030,99,374,4
6031,1842,431,6
6032,1036,368,0
6033,788,381,2
6034,581,371,5
6035,1842,431,6
6036,99,375,4
6037,1036,368,0
6038,789,381,2
6039,581,371,5
6040,99,373,4
6041,1842,431,6
6042,1036,369,0
6043,789,382,2
6044,581,371,5
6045,99,374,4
6046,1843,431,6
6047,1036,368,0
6048,789,381,2
6049,581,371,5
6050,99,375,4
6051,1842,431,6
6052,1036,368,0
6053,788,382,2
6054,582,371,5
6055,99,376,4
6056,1843,432,6
6057,1036,368,0
6058,788,382,2
6059,582,372,5
6060,99,373,4
6061,1842,432,6
6062,390,389,3
6063,1036,370,0
6064,789,382,2
6065,581,372,5
6066,98,374,4
6067,390,391,3
6068,1843,432,6
6069,1037,371,0
6070,789,384,2
6071,582,374,5
6072,99,375,4
6073,391,392,3
6074,1843,434,6
6075,1037,372,0
6076,788,384,2
6077,583,374,5
6078,99,376,4
6079,389,392,3
6080,1843,434,6
6081,1037,370,0
6082,788,384,2
6083,582,373,5
6084,390,391,3
6085,99,376,4
6086,1843,434,6
6087,1037,369,0
6088,787,384,2
6089,582,372,5
6090,100,376,4
6091,390,390,3
6092,1843,432,6
6093,1036,368,0
6094,788,382,2
6095,582,372,5
6096,99,375,4
6097,1842,432,6
6098,389,390,3
6099,1036,368,0
6100,788,382,2
6101,99,375,4
6102,582,372,5
6103,1842,432,6
6104,389,390,3
6105,1036,368,0
6106,788,381,2
6107,581,372,5
6108,99,374,4
6109,1843,431,6
6110,389,389,3
6111,1036,370,0
6112,790,382,2
6113,98,375,4
6114,582,372,5
6115,389,391,3
6116,1843,432,6
6117,1037,370,0
6118,790,383,2
6119,99,374,4
6120,582,374,5
6121,389,392,3
6122,1843,434,6
6123,1037,371,0
6124,789,383,2
6125,99,376,4
6126,582,374,5
6127,390,393,3
6128,1843,433,6
6129,1037,369,0
6130,790,383,2
6131,99,376,4
6132,581,372,5
6133,391,391,3
6134,1843,433,6
6135,1037,369,0
6136,788,383,2
6137,582,372,5
6138,99,375,4
6139,390,390,3
6140,1843,432,6
6141,1037,369,0
6142,789,382,2
6143,99,375,4
6144,582,372,5
6145,390,390,3
6146,1843,431,6
6147,1038,369,0
6148,790,383,2
6149,99,376,4
6150,582,373,5
6151,390,391,3
6152,1843,433,6
6153,1037,369,0
6154,789,383,2
6155,582,372,5
6156,99,375,4
6157,1843,432,6
6158,390,390,3
6159,1037,370,0
6160,789,383,2
6161,99,376,4
6162,582,373,5
6163,390,391,3
6164,1843,432,6
6165,1037,368,0
6166,790,382,2
6167,582,372,5
6168,99,375,4
6169,1843,432,6
6170,389,390,3
6171,1036,368,0
6172,789,382,2
6173,99,376,4
6174,582,372,5
6175,1842,431,6
6176,390,388,3
6177,1037,367,0
6178,789,381,2
6179,581,371,5
6180,99,375,4
6181,1842,431,6
6182,389,388,3
6183,1036,368,0
6184,789,381,2
6185,581,372,5
6186,99,375,4
6187,1843,431,6
6188,389,388,3
6189,1037,369,0
6190,789,381,2
6191,582,372,5
6192,1843,431,6
6193,99,375,4
6194,390,388,3
6195,1036,369,0
6196,789,381,2
6197,582,372,5
6198,99,375,4
6199,389,389,3
6200,1843,432,6
6201,1036,368,0
6202,789,381,2
6203,582,371,5
6204,99,375,4
6205,1843,431,6
6206,389,388,3
6207,1037,369,0
6208,789,382,2
6209,99,374,4
6210,582,371,5
6211,1843,431,6
6212,389,388,3
6213,1036,369,0
6214,788,382,2
6215,582,372,5
6216,99,375,4
6217,389,389,3
6218,1844,433,6
6219,1036,369,0
6220,595,373,5
6221,99,376,4
6222,389,390,3
6223,1844,433,6
6224,1036,370,0
6225,596,373,5
6226,99,376,4
6227,389,390,3
6228,1844,432,6
6229,1037,369,0
6230,596,373,5
6231,99,376,4
6232,389,390,3
6233,1844,433,6
6234,1036,369,0
6235,596,372,5
6236,99,376,4
6237,389,390,3
6238,1844,434,6
6239,1037,369,0
6240,596,372,5
6241,99,376,4
6242,389,390,3
6243,1844,432,6
6244,1036,369,0
6245,596,372,5
6246,99,376,4
6247,389,390,3
6248,1844,431,6
6249,1037,369,0
6250,595,372,5
6251,99,376,4
6252,389,390,3
6253,1844,431,6
6254,1037,369,0
6255,596,372,5
6256,99,376,4
6257,389,390,3
6258,1844,431,6
6259,1036,369,0
6260,596,372,5
6261,99,376,4
6262,389,390,3
6263,1844,432,6
6264,1036,369,0
6265,596,372,5
6266,99,376,4
6267,389,391,3
6268,1843,432,6
6269,1037,370,0
6270,597,372,5
6271,99,376,4
6272,389,390,3
6273,1844,432,6
6274,1037,369,0
6275,596,372,5
6276,99,375,4
6277,389,391,3
6278,1843,432,6
6279,1037,369,0
6280,596,372,5
6281,99,376,4
6282,389,390,3
6283,1843,432,6
6284,1037,369,0
6285,596,372,5
6286,99,376,4
6287,389,391,3
6288,1843,432,6
6289,1036,368,0
6290,595,372,5
6291,99,375,4
6292,389,390,3
6293,1843,431,6
6294,1037,368,0
6295,596,371,5
6296,99,374,4
6297,389,389,3
6298,1843,431,6
6299,1036,368,0
6300,596,372,5
6301,99,375,4
6302,389,389,3
6303,1843,431,6
6304,1037,368,0
6305,595,372,5
6306,99,374,4
6307,389,389,3
6308,1843,431,6
6309,1037,368,0
6310,595,371,5
6311,99,375,4
6312,1843,431,6
6313,389,389,3
6314,1036,368,0
6315,595,371,5
6316,99,374,4
6317,389,389,3
6318,1842,430,6
6319,1036,368,0
6320,595,371,5
6321,99,374,4
6322,1842,431,6
6323,389,389,3
6324,1036,368,0
6325,595,371,5
6326,99,374,4
6327,389,389,3
6328,1842,431,6
6329,1036,368,0
6330,595,371,5
6331,99,375,4
6332,389,389,3
6333,1842,430,6
6334,1036,367,0
6335,595,371,5
6336,99,375,4
6337,1842,431,6
6338,389,389,3
6339,1036,368,0
6340,595,371,5
6341,99,374,4
6342,1842,431,6
6343,389,389,3
6344,1036,367,0
6345,595,371,5
6346,99,375,4
6347,1842,431,6
6348,389,388,3
6349,1036,367,0
6350,595,371,5
6351,99,374,4
6352,389,388,3
6353,1842,431,6
6354,595,370,5
6355,1035,368,0
6356,99,374,4
6357,389,389,3
6358,1842,431,6
6359,1036,367,0
6360,594,371,5
6361,99,374,4
6362,1842,430,6
6363,389,388,3
6364,1036,368,0
6365,595,371,5
6366,99,374,4
6367,389,389,3
6368,1842,431,6
6369,1036,368,0
6370,594,371,5
6371,99,374,4
6372,389,388,3
6373,1843,431,6
6374,1036,368,0
6375,594,371,5
6376,99,373,4
6377,389,388,3
6378,1843,431,6
6379,1036,367,0
6380,594,371,5
6381,99,374,4
6382,389,388,3
6383,1843,431,6
6384,1036,367,0
6385,595,371,5
6386,99,374,4
6387,1842,431,6
6388,389,389,3
6389,1036,368,0
6390,595,371,5
6391,99,374,4
6392,389,389,3
6393,1843,431,6
6394,1036,367,0
6395,595,371,5
6396,99,374,4
6397,1842,431,6
6398,390,388,3
6399,1036,367,0
6400,595,371,5
6401,98,374,4
6402,1842,431,6
6403,389,389,3
6404,1036,368,0
6405,595,371,5
6406,99,374,4
6407,389,388,3
6408,1842,430,6
6409,1036,367,0
6410,595,371,5
6411,99,374,4
6412,1842,430,6
6413,389,388,3
6414,1036,368,0
6415,595,372,5
6416,99,375,4
6417,1842,431,6
6418,595,370,5
6419,1036,367,0
6420,99,373,4
6421,1842,431,6
6422,595,371,5
6423,1036,367,0
6424,98,374,4
6425,1842,431,6
6426,1036,369,0
6427,595,371,5
6428,99,374,4
6429,1036,368,0
6430,595,370,5
6431,99,374,4
6432,595,371,5
6433,1035,367,0
6434,99,374,4
6435,1036,367,0
6436,595,371,5
6437,99,374,4
6438,1036,368,0
6439,595,370,5
6440,98,374,4
6441,1036,368,0
6442,595,371,5
6443,99,373,4
6444,595,371,5
6445,1035,368,0
6446,98,374,4
6447,1036,367,0
6448,595,371,5
6449,98,373,4
6450,1036,367,0
6451,595,371,5
6452,99,374,4
6453,595,371,5
6454,1035,368,0
6455,98,374,4
6456,1850,416,6
6457,1036,367,0
6458,596,371,5
6459,99,373,4
6460,1851,415,6
6461,1036,368,0
6462,595,371,5
6463,99,374,4
6464,1851,414,6
6465,1035,368,0
6466,595,370,5
6467,99,374,4
6468,1851,416,6
6469,1036,367,0
6470,595,370,5
6471,99,374,4
6472,1851,414,6
6473,595,370,5
6474,1036,367,0
6475,99,374,4
6476,1850,415,6
6477,595,371,5
6478,1035,367,0
6479,99,374,4
6480,1263,739,-1
6481,1850,414,6
6482,1036,367,0
6483,595,371,5
6484,99,374,4
6485,1850,413,6
6486,1035,367,0
6487,595,370,5
6488,99,373,4
6489,1851,413,6
6490,1036,367,0
6491,594,370,5
6492,99,373,4
6493,1850,415,6
6494,1035,367,0
6495,595,371,5
6496,99,374,4
6497,1850,414,6
6498,1035,368,0
6499,595,371,5
6500,99,374,4
6501,1850,414,6
6502,595,371,5
6503,1036,368,0
6504,99,374,4
6505,1851,415,6
6506,595,371,5
6507,1035,367,0
6508,99,374,4
6509,1850,415,6
6510,1035,368,0
6511,595,371,5
6512,100,373,4
6513,1851,415,6
6514,1036,367,0
6515,595,371,5
6516,99,374,4
6517,1850,414,6
6518,1036,368,0
6519,595,371,5
6520,100,373,4
6521,1850,414,6
6522,1036,368,0
6523,101,373,4
6524,1851,415,6
6525,1036,367,0
6526,100,374,4
6527,1851,413,6
6528,100,373,4
6529,1851,414,6
6530,100,373,4
6531,1851,414,6
6532,100,372,4
6533,1851,415,6
6534,101,373,4
6535,1850,415,6
6536,100,373,4
6537,1851,413,6
6538,100,373,4
6539,1851,415,6
6540,100,373,4
6541,1851,414,6
6542,99,373,4
6543,1851,414,6
6544,99,373,4
6545,1851,415,6
6546,98,373,4
6547,1851,415,6
6548,99,373,4
6549,1851,415,6
6550,99,373,4
6551,1851,414,6
6552,99,373,4
6553,1850,414,6
6554,99,373,4
6555,1850,414,6
6556,99,373,4
6557,1851,413,6
6558,99,374,4
6559,1850,413,6
6560,98,373,4
6561,1851,414,6
6562,98,374,4
6563,1851,417,6
6564,98,373,4
6565,1852,417,6
6566,98,373,4
6567,1851,417,6
6568,98,374,4
6569,1851,418,6
6570,98,373,4
6571,1851,418,6
6572,98,374,4
6573,1851,418,6
6574,99,374,4
6575,1852,417,6
6576,99,374,4
6577,1851,417,6
6578,98,374,4
6579,1852,416,6
6580,98,373,4
6581,1852,416,6
6582,98,373,4
6583,1852,416,6
6584,98,373,4
6585,1852,419,6
6586,98,373,4
6587,1852,417,6
6588,99,373,4
6589,1852,417,6
6590,99,374,4
6591,1852,414,6
6592,98,374,4
6593,1852,414,6
6594,98,374,4
6595,1852,416,6
6596,99,374,4
6597,1852,416,6
6598,98,373,4
6599,1852,416,6
6600,99,374,4
6601,1852,415,6
6602,98,374,4
6603,1852,415,6
6604,99,375,4
6605,1852,417,6
6606,98,374,4
6607,1852,417,6
6608,99,374,4
6609,1852,416,6
6610,98,374,4
6611,1852,416,6
6612,98,374,4
6613,1852,416,6
6614,99,374,4
6615,1852,415,6
6616,99,374,4
6617,1852,417,6
6618,99,374,4
6619,1852,417,6
6620,99,375,4
6621,1852,416,6
6622,99,374,4
6623,1852,416,6
6624,99,375,4
6625,1851,415,6
6626,98,374,4
6627,1852,419,6
6628,99,374,4
6629,1852,415,6
6630,99,374,4
6631,1852,417,6
6632,98,374,4
6633,1852,416,6
6634,99,374,4
6635,1852,415,6
6636,99,374,4
6637,1852,416,6
6638,98,374,4
6639,1852,418,6
6640,98,374,4
6641,1852,416,6
6642,99,374,4
6643,1852,417,6
6644,99,374,4
6645,1852,415,6
6646,99,374,4
6647,1852,413,6
6648,99,375,4
6649,1852,416,6
6650,99,374,4
6651,1852,415,6
6652,99,374,4
6653,1852,417,6
6654,98,374,4
6655,1852,417,6
6656,98,374,4
6657,1852,413,6
6658,99,374,4
6659,1852,416,6
6660,99,374,4
6661,1852,417,6
6662,99,374,4
6663,1852,417,6
6664,99,374,4
6665,1852,416,6
6666,98,374,4
6667,1852,415,6
6668,98,374,4
6669,1852,414,6
6670,99,375,4
6671,1852,416,6
6672,99,374,4
6673,1852,418,6
6674,99,374,4
6675,1852,417,6
6676,98,374,4
6677,1852,415,6
6678,99,374,4
6679,1852,417,6
6680,98,374,4
6681,1852,419,6
6682,99,374,4
6683,1852,416,6
6684,98,374,4
6685,1851,415,6
6686,98,374,4
6687,1852,416,6
6688,99,374,4
6689,1852,417,6
6690,98,374,4
6691,1852,417,6
6692,98,374,4
6693,1852,414,6
6694,99,375,4
6695,1852,416,6
6696,99,374,4
6697,1852,417,6
6698,98,374,4
6699,1852,415,6
6700,99,375,4
6701,1852,418,6
6702,99,375,4
6703,1852,417,6
6704,98,374,4
6705,1852,418,6
6706,98,373,4
6707,1852,415,6
6708,98,374,4
6709,1852,418,6
6710,98,374,4
6711,1852,415,6
6712,98,374,4
6713,1852,416,6
6714,98,374,4
6715,1852,417,6
6716,98,374,4
6717,1852,417,6
6718,98,374,4
6719,1852,414,6
6720,98,374,4
6721,1852,416,6
6722,98,374,4
6723,1852,416,6
6724,99,374,4
6725,1852,416,6
6726,98,374,4
6727,1852,416,6
6728,98,373,4
6729,1852,416,6
6730,99,373,4
6731,1852,417,6
6732,99,374,4
6733,1852,415,6
6734,99,374,4
6735,1852,415,6
6736,98,373,4
6737,1852,417,6
6738,99,374,4
6739,1852,415,6
6740,98,374,4
6741,1852,415,6
6742,99,374,4
6743,1852,418,6
6744,99,374,4
6745,1852,416,6
6746,98,374,4
6747,1852,417,6
6748,98,373,4
6749,1852,419,6
6750,99,374,4
6751,1852,415,6
6752,99,373,4
6753,1852,418,6
6754,99,374,4
6755,1852,416,6
6756,99,373,4
6757,1852,418,6
6758,98,374,4
6759,1852,416,6
6760,99,374,4
6761,1852,416,6
6762,99,374,4
6763,1852,416,6
6764,98,373,4
6765,1851,416,6
6766,98,373,4
6767,1852,418,6
6768,98,373,4
6769,1852,411,6
6770,98,373,4
6771,1852,415,6
6772,98,374,4
6773,1852,415,6
6774,98,373,4
6775,1852,416,6
6776,98,373,4
6777,1852,414,6
6778,98,373,4
6779,1852,415,6
6780,99,373,4
6781,1852,415,6
6782,99,373,4
6783,1852,416,6
6784,99,373,4
6785,1851,416,6
6786,99,373,4
6787,1852,416,6
6788,99,373,4
6789,1852,415,6
6790,99,374,4
6791,1852,417,6
6792,99,373,4
6793,1851,416,6
6794,98,374,4
6795,1852,415,6
6796,98,373,4
6797,1852,416,6
6798,98,373,4
6799,1852,416,6
6800,98,373,4
6801,1852,415,6
6802,98,374,4
6803,1852,416,6
6804,98,373,4
6805,1852,416,6
6806,98,373,4
6807,1852,418,6
6808,98,373,4
6809,1852,415,6
6810,99,373,4
6811,1852,416,6
6812,99,373,4
6813,1852,414,6
6814,98,373,4
6815,1852,417,6
6816,98,373,4
6817,1852,417,6
6818,98,373,4
6819,1852,417,6
6820,98,374,4
6821,1852,416,6
6822,99,373,4
6823,1852,416,6
6824,98,373,4
6825,1852,418,6
6826,98,373,4
6827,1852,413,6
6828,98,373,4
6829,1852,415,6
6830,98,373,4
6831,1852,417,6
6832,98,373,4
6833,1852,417,6
6834,98,373,4
6835,1852,416,6
6836,98,373,4
6837,1852,415,6
6838,98,373,4
6839,1852,417,6
6840,99,373,4
6841,1852,417,6
6842,98,373,4
6843,1852,416,6
6844,98,374,4
6845,1852,418,6
6846,98,373,4
6847,1852,416,6
6848,98,373,4
6849,1852,416,6
6850,98,373,4
6851,1852,419,6
6852,98,373,4
6853,1852,414,6
6854,98,373,4
6855,1852,417,6
6856,98,373,4
6857,1852,416,6
6858,98,373,4
6859,1852,416,6
6860,98,374,4
6861,1852,416,6
6862,98,373,4
6863,1852,417,6
6864,98,373,4
6865,1852,416,6
6866,98,373,4
6867,1852,416,6
6868,1852,418,6
6869,1852,417,6
6870,1852,415,6
6871,1852,415,6
6872,1852,415,6
6873,1852,417,6
6874,1852,416,6
6875,1852,416,6
6876,1852,416,6
6877,1852,418,6
6878,1852,418,6
6879,1852,414,6
6880,1852,415,6
6881,1852,417,6
6882,1852,417,6
6883,1852,415,6
6884,1852,416,6
6885,1852,418,6
6886,1852,415,6
6887,1852,417,6
6888,1852,416,6
6889,1852,415,6
6890,1852,417,6
6891,1852,418,6
6892,1852,413,6
6893,1852,415,6
6894,1852,415,6
6895,1852,417,6
6896,1852,417,6
6897,1852,417,6
6898,1852,418,6
6899,1852,416,6
6900,1852,418,6
6901,1852,416,6
6902,1852,415,6
6903,1852,416,6
6904,1852,416,6
6905,246,882,-1
6906,414,768,-1
6907,1570,557,-1
6908,418,365,3
6909,418,365,3
6910,418,365,3
6911,418,365,3
6912,418,365,3
6913,418,365,3
6914,418,365,3
6915,418,365,3
6916,419,365,3
6917,419,365,3
6918,419,365,3
6919,419,365,3
6920,419,365,3
6921,418,365,3
6922,419,365,3
6923,418,364,3
6924,419,364,3
6925,418,364,3
6926,418,365,3
6927,418,365,3
6928,418,365,3
6929,419,365,3
6930,419,365,3
6931,145,244,-1
6932,419,365,3
6933,419,365,3
6934,419,365,3
6935,419,365,3
6936,419,365,3
6937,419,365,3
6938,419,365,3
6939,419,365,3
6940,419,365,3
6941,419,365,3
6942,420,365,3
6943,261,370,7
6944,419,365,3
6945,261,370,7
6946,420,365,3
6947,261,370,7
6948,419,365,3
6949,261,369,7
6950,419,365,3
6951,261,370,7
6952,420,365,3
6953,261,370,7
6954,419,365,3
6955,262,370,7
6956,420,365,3
6957,262,369,7
6958,420,365,3
6959,261,370,7
6960,419,366,3
6961,261,370,7
6962,419,365,3
6963,261,369,7
6964,419,365,3
6965,262,369,7
6966,419,365,3
6967,261,370,7
6968,420,366,3
6969,261,369,7
6970,419,365,3
6971,261,369,7
6972,418,365,3
6973,261,369,7
6974,419,365,3
6975,261,370,7
6976,419,364,3
6977,261,369,7
6978,418,364,3
6979,261,369,7
6980,419,364,3
6981,260,369,7
6982,418,364,3
6983,261,369,7
6984,419,364,3
6985,261,369,7
6986,418,364,3
6987,261,369,7
6988,419,364,3
6989,261,369,7
6990,419,364,3
6991,1315,366,9
6992,261,369,7
6993,418,364,3
6994,1308,364,9
6995,261,369,7
6996,418,364,3
6997,1308,364,9
6998,261,369,7
6999,418,364,3
7000,1308,363,9
7001,260,368,7
7002,418,364,3
7003,261,368,7
7004,1308,364,9
7005,418,364,3
7006,1311,364,9
7007,260,369,7
7008,284,368,7
7009,1307,364,9
7010,1308,363,9
7011,284,368,7
7012,284,368,7
7013,1308,364,9
7014,284,368,7
7015,1308,364,9
7016,1308,364,9
7017,284,368,7
7018,1308,364,9
7019,284,368,7
7020,1308,364,9
7021,284,368,7
7022,1308,364,9
7023,284,369,7
7024,1308,363,9
7025,284,368,7
7026,1308,364,9
7027,284,368,7
7028,1307,363,9
7029,284,368,7
7030,1307,363,9
7031,283,368,7
7032,1308,363,9
7033,284,368,7
7034,276,177,-1
7035,1308,364,9
7036,284,368,7
7037,1308,364,9
7038,284,368,7
7039,1308,363,9
7040,284,368,7
7041,1308,363,9
7042,284,367,7
7043,1309,363,9
7044,285,368,7
7045,113,917,-1
7046,1308,363,9
7047,285,367,7
7048,1308,362,9
7049,285,368,7
7050,1309,363,9
7051,285,368,7
7052,1308,363,9
7053,285,368,7
7054,1309,363,9
7055,285,367,7
7056,1308,363,9
7057,285,367,7
7058,1308,363,9
7059,285,367,7
7060,1308,363,9
7061,285,368,7
7062,1309,363,9
7063,285,368,7
7064,553,880,-1
7065,1308,363,9
7066,285,368,7
7067,1012,363,0
7068,1308,363,9
7069,285,368,7
7070,1012,363,0
7071,1308,362,9
7072,285,367,7
7073,1012,362,0
7074,1308,361,9
7075,284,366,7
7076,1012,362,0
7077,1307,361,9
7078,284,367,7
7079,1012,363,0
7080,1308,362,9
7081,284,368,7
7082,244,775,-1
7083,1013,364,0
7084,1309,363,9
7085,285,368,7
7086,1014,364,0
7087,1309,363,9
7088,1857,426,6
7089,285,368,7
7090,1014,365,0
7091,1310,364,9
7092,1857,425,6
7093,286,368,7
7094,1013,364,0
7095,1310,363,9
7096,1857,425,6
7097,286,368,7
7098,1014,365,0
7099,1310,364,9
7100,286,369,7
7101,1857,424,6
7102,1014,365,0
7103,1309,364,9
7104,286,369,7
7105,1857,425,6
7106,1014,365,0
7107,772,370,2
7108,1310,364,9
7109,286,369,7
7110,1857,424,6
7111,1015,365,0
7112,771,371,2
7113,1310,364,9
7114,1857,425,6
7115,286,369,7
7116,1015,365,0
7117,772,371,2
7118,1309,364,9
7119,1857,423,6
7120,286,369,7
7121,1015,365,0
7122,771,371,2
7123,1310,365,9
7124,1857,426,6
7125,286,368,7
7126,1015,365,0
7127,772,371,2
7128,1310,364,9
7129,1857,425,6
7130,286,369,7
7131,1015,365,0
7132,771,370,2
7133,1310,364,9
7134,1857,426,6
7135,285,369,7
7136,1014,365,0
7137,773,370,2
7138,1309,364,9
7139,285,368,7
7140,1857,426,6
7141,1014,365,0
7142,772,371,2
7143,1309,364,9
7144,286,369,7
7145,1857,425,6
7146,1015,365,0
7147,772,370,2
7148,1310,364,9
7149,1857,423,6
7150,286,368,7
7151,1014,365,0
7152,771,370,2
7153,1310,364,9
7154,1857,423,6
7155,286,369,7
7156,1015,365,0
7157,771,371,2
7158,1310,364,9
7159,1857,425,6
7160,286,369,7
7161,1014,365,0
7162,772,370,2
7163,1309,364,9
7164,286,369,7
7165,1857,422,6
7166,1014,365,0
7167,771,370,2
7168,1309,364,9
7169,1857,423,6
7170,286,368,7
7171,1015,365,0
7172,772,370,2
7173,1309,364,9
7174,285,369,7
7175,1857,424,6
7176,1015,365,0
7177,772,370,2
7178,1309,364,9
7179,1857,423,6
7180,286,369,7
7181,1014,365,0
7182,771,370,2
7183,1310,364,9
7184,1857,426,6
7185,286,369,7
7186,1014,365,0
7187,771,370,2
7188,1310,364,9
7189,1857,423,6
7190,286,369,7
7191,1014,365,0
7192,772,370,2
7193,1309,364,9
7194,1857,424,6
7195,285,368,7
7196,1015,365,0
7197,771,370,2
7198,1309,364,9
7199,1857,424,6
7200,286,369,7
7201,1014,365,0
7202,772,370,2
7203,1309,364,9
7204,100,364,4
7205,1857,425,6
7206,286,369,7
7207,1015,365,0
7208,772,371,2
7209,1309,364,9
7210,1857,427,6
7211,99,365,4
7212,286,368,7
7213,1013,365,0
7214,771,371,2
7215,1309,364,9
7216,1857,423,6
7217,286,369,7
7218,99,360,4
7219,1013,365,0
7220,772,371,2
7221,1310,364,9
7222,99,363,4
7223,1857,425,6
7224,286,369,7
7225,1014,365,0
7226,773,371,2
7227,1309,364,9
7228,1857,425,6
7229,286,369,7
7230,99,364,4
7231,1014,365,0
7232,773,371,2
7233,1568,687,-1
7234,1309,364,9
7235,1857,425,6
7236,286,369,7
7237,99,364,4
7238,1014,366,0
7239,772,371,2
7240,1301,364,9
7241,1615,387,1
7242,1857,424,6
7243,286,369,7
7244,99,363,4
7245,1013,366,0
7246,771,371,2
7247,1302,364,9
7248,1614,387,1
7249,286,368,7
7250,99,363,4
7251,1857,425,6
7252,1014,366,0
7253,772,372,2
7254,1303,365,9
7255,1614,387,1
7256,99,365,4
7257,1857,423,6
7258,286,369,7
7259,1014,366,0
7260,772,371,2
7261,1614,387,1
7262,1857,423,6
7263,1302,364,9
7264,99,364,4
7265,286,369,7
7266,1014,366,0
7267,773,371,2
7268,1614,387,1
7269,1302,364,9
7270,99,365,4
7271,1857,425,6
7272,286,369,7
7273,1014,365,0
7274,773,371,2
7275,1302,364,9
7276,1614,387,1
7277,1856,425,6
7278,99,364,4
7279,286,369,7
7280,1014,365,0
7281,773,371,2
7282,1303,364,9
7283,1614,387,1
7284,1856,424,6
7285,99,363,4
7286,286,369,7
7287,1014,365,0
7288,771,371,2
7289,1615,387,1
7290,1302,364,9
7291,1857,423,6
7292,99,365,4
7293,286,369,7
7294,1014,365,0
7295,772,371,2
7296,1303,364,9
7297,100,365,4
7298,1614,387,1
7299,286,369,7
7300,1856,425,6
7301,1014,366,0
7302,772,371,2
7303,1613,387,1
7304,1303,365,9
7305,1857,424,6
