,ID,x_cen,y_cen,Cluster
19967,19967,782,367,5
19968,19968,1636,377,8
19969,19969,174,350,1
19970,19970,566,381,4
19971,19971,1290,385,7
19972,19972,1014,381,6
19973,19973,72,374,0
19974,19974,1854,450,9
19975,19975,781,367,5
19976,19976,1636,377,8
19977,19977,565,381,4
19978,19978,174,350,1
19979,19979,1291,386,7
19980,19980,1014,381,6
19981,19981,71,375,0
19982,19982,1854,450,9
19983,19983,781,367,5
19984,19984,1636,376,8
19985,19985,1290,386,7
19986,19986,172,349,1
19987,19987,1014,381,6
19988,19988,565,380,4
19989,19989,71,374,0
19990,19990,346,421,-1
19991,19991,1854,450,9
19992,19992,781,367,5
19993,19993,1636,377,8
19994,19994,1014,381,6
19995,19995,172,350,1
19996,19996,565,380,4
19997,19997,1291,386,7
19998,19998,404,370,3
19999,19999,71,373,0
20000,20000,1854,450,9
20001,20001,782,367,5
20002,20002,1636,377,8
20003,20003,1014,381,6
20004,20004,566,381,4
20005,20005,171,350,1
20006,20006,71,372,0
20007,20007,1291,386,7
20008,20008,1854,450,9
20009,20009,403,370,3
20010,20010,783,367,5
20011,20011,1636,377,8
20012,20012,565,381,4
20013,20013,1014,381,6
20014,20014,171,350,1
20015,20015,1290,385,7
20016,20016,72,374,0
20017,20017,1854,449,9
20018,20018,403,372,3
20019,20019,783,367,5
20020,20020,1636,377,8
20021,20021,1290,387,7
20022,20022,566,380,4
20023,20023,1013,382,6
20024,20024,170,350,1
20025,20025,71,375,0
20026,20026,1854,451,9
20027,20027,403,370,3
20028,20028,782,368,5
20029,20029,1636,377,8
20030,20030,565,381,4
20031,20031,1291,385,7
20032,20032,1014,381,6
20033,20033,171,350,1
20034,20034,71,373,0
20035,20035,1854,450,9
20036,20036,404,371,3
20037,20037,783,367,5
20038,20038,1636,377,8
20039,20039,566,381,4
20040,20040,1014,381,6
20041,20041,1290,385,7
20042,20042,171,350,1
20043,20043,71,373,0
20044,20044,403,371,3
20045,20045,1854,450,9
20046,20046,783,367,5
20047,20047,1637,376,8
20048,20048,565,380,4
20049,20049,1014,380,6
20050,20050,171,350,1
20051,20051,72,372,0
20052,20052,1291,385,7
20053,20053,403,369,3
20054,20054,1853,450,9
20055,20055,782,367,5
20056,20056,1636,377,8
20057,20057,566,380,4
20058,20058,1014,381,6
20059,20059,1291,385,7
20060,20060,404,371,3
20061,20061,71,372,0
20062,20062,171,350,1
20063,20063,1853,449,9
20064,20064,782,367,5
20065,20065,1636,377,8
20066,20066,1014,381,6
20067,20067,565,381,4
20068,20068,171,350,1
20069,20069,1291,385,7
20070,20070,71,372,0
20071,20071,403,371,3
20072,20072,1854,449,9
20073,20073,782,366,5
20074,20074,1636,377,8
20075,20075,566,381,4
20076,20076,1013,381,6
20077,20077,1290,385,7
20078,20078,170,350,1
20079,20079,71,372,0
20080,20080,1853,450,9
20081,20081,404,371,3
20082,20082,783,367,5
20083,20083,1636,377,8
20084,20084,1013,380,6
20085,20085,1290,385,7
20086,20086,565,381,4
20087,20087,170,350,1
20088,20088,71,373,0
20089,20089,1853,450,9
20090,20090,403,370,3
20091,20091,781,366,5
20092,20092,1636,377,8
20093,20093,563,381,4
20094,20094,1014,381,6
20095,20095,1291,385,7
20096,20096,171,350,1
20097,20097,71,373,0
20098,20098,1853,450,9
20099,20099,403,370,3
20100,20100,783,367,5
20101,20101,1636,377,8
20102,20102,566,381,4
20103,20103,1290,385,7
20104,20104,1014,382,6
20105,20105,171,351,1
20106,20106,72,373,0
20107,20107,1854,450,9
20108,20108,403,371,3
20109,20109,782,368,5
20110,20110,1636,377,8
20111,20111,564,380,4
20112,20112,1014,381,6
20113,20113,100,374,0
20114,20114,1291,385,7
20115,20115,404,371,3
20116,20116,1853,449,9
20117,20117,783,367,5
20118,20118,1637,377,8
20119,20119,565,381,4
20120,20120,1014,382,6
20121,20121,99,373,0
20122,20122,1290,385,7
20123,20123,1853,450,9
20124,20124,405,370,3
20125,20125,782,366,5
20126,20126,1637,377,8
20127,20127,565,380,4
20128,20128,1014,381,6
20129,20129,1290,385,7
20130,20130,100,373,0
20131,20131,1853,450,9
20132,20132,404,370,3
20133,20133,783,367,5
20134,20134,1636,377,8
20135,20135,566,381,4
20136,20136,1290,385,7
20137,20137,99,373,0
20138,20138,1014,381,6
20139,20139,1853,451,9
20140,20140,404,370,3
20141,20141,782,367,5
20142,20142,1636,377,8
20143,20143,566,380,4
20144,20144,100,373,0
20145,20145,1013,381,6
20146,20146,1291,385,7
20147,20147,1853,449,9
20148,20148,404,371,3
20149,20149,782,367,5
20150,20150,1637,377,8
20151,20151,1014,381,6
20152,20152,565,380,4
20153,20153,99,372,0
20154,20154,1291,385,7
20155,20155,1853,450,9
20156,20156,403,370,3
20157,20157,781,367,5
20158,20158,1636,376,8
20159,20159,1290,385,7
20160,20160,99,373,0
20161,20161,1013,381,6
20162,20162,564,380,4
20163,20163,1853,449,9
20164,20164,402,370,3
20165,20165,780,366,5
20166,20166,1636,377,8
20167,20167,566,380,4
20168,20168,99,372,0
20169,20169,1014,380,6
20170,20170,1290,385,7
20171,20171,1853,450,9
20172,20172,347,390,-1
20173,20173,780,366,5
20174,20174,532,237,-1
20175,20175,1636,378,8
20176,20176,1290,385,7
20177,20177,1013,381,6
20178,20178,99,373,0
20179,20179,566,380,4
20180,20180,1853,451,9
20181,20181,781,367,5
20182,20182,402,371,3
20183,20183,1636,379,8
20184,20184,1014,382,6
20185,20185,1290,386,7
20186,20186,99,373,0
20187,20187,565,381,4
20188,20188,1853,451,9
20189,20189,349,393,-1
20190,20190,783,368,5
20191,20191,534,239,-1
20192,20192,1636,379,8
20193,20193,1290,386,7
20194,20194,1014,382,6
20195,20195,99,374,0
20196,20196,565,381,4
20197,20197,1853,451,9
20198,20198,781,368,5
20199,20199,402,372,3
20200,20200,1636,378,8
20201,20201,1290,386,7
20202,20202,1013,382,6
20203,20203,98,373,0
20204,20204,566,381,4
20205,20205,1853,452,9
20206,20206,402,371,3
20207,20207,782,368,5
20208,20208,1635,377,8
20209,20209,1013,382,6
20210,20210,564,380,4
20211,20211,99,373,0
20212,20212,1290,385,7
20213,20213,347,391,-1
20214,20214,1853,449,9
20215,20215,782,367,5
20216,20216,533,237,-1
20217,20217,1636,377,8
20218,20218,564,380,4
20219,20219,1014,380,6
20220,20220,1291,384,7
20221,20221,99,372,0
20222,20222,1853,451,9
20223,20223,400,369,3
20224,20224,782,366,5
20225,20225,1636,377,8
20226,20226,99,372,0
20227,20227,1014,381,6
20228,20228,564,381,4
20229,20229,1291,385,7
20230,20230,1853,450,9
20231,20231,781,367,5
20232,20232,348,391,-1
20233,20233,401,370,3
20234,20234,533,236,-1
20235,20235,1636,377,8
20236,20236,1014,381,6
20237,20237,566,381,4
20238,20238,1290,385,7
20239,20239,99,373,0
20240,20240,1853,452,9
20241,20241,781,367,5
20242,20242,402,371,3
20243,20243,348,391,-1
20244,20244,533,237,-1
20245,20245,1636,377,8
20246,20246,564,380,4
20247,20247,99,372,0
20248,20248,1014,381,6
20249,20249,1292,385,7
20250,20250,1854,451,9
20251,20251,783,367,5
20252,20252,349,390,-1
20253,20253,533,237,-1
20254,20254,402,370,3
20255,20255,1636,377,8
20256,20256,566,380,4
20257,20257,1290,385,7
20258,20258,99,373,0
20259,20259,1014,382,6
20260,20260,1853,450,9
20261,20261,783,367,5
20262,20262,401,370,3
20263,20263,348,390,-1
20264,20264,532,236,-1
20265,20265,1636,377,8
20266,20266,565,381,4
20267,20267,1014,381,6
20268,20268,1292,384,7
20269,20269,99,374,0
20270,20270,402,370,3
20271,20271,1854,451,9
20272,20272,783,367,5
20273,20273,1637,378,8
20274,20274,1014,382,6
20275,20275,1290,386,7
20276,20276,99,377,0
20277,20277,1854,453,9
20278,20278,566,382,4
20279,20279,783,369,5
20280,20280,402,371,3
20281,20281,1636,379,8
20282,20282,1014,383,6
20283,20283,1290,385,7
20284,20284,98,374,0
20285,20285,565,382,4
20286,20286,1853,452,9
20287,20287,402,371,3
20288,20288,782,369,5
20289,20289,1013,383,6
20290,20290,1636,378,8
20291,20291,1290,386,7
20292,20292,98,372,0
20293,20293,564,381,4
20294,20294,1853,451,9
20295,20295,780,369,5
20296,20296,346,391,-1
20297,20297,531,237,-1
20298,20298,1013,383,6
20299,20299,98,372,0
20300,20300,1636,379,8
20301,20301,564,382,4
20302,20302,1289,386,7
20303,20303,1854,454,9
20304,20304,347,391,-1
20305,20305,734,392,5
20306,20306,1012,382,6
20307,20307,1635,378,8
20308,20308,1290,385,7
20309,20309,97,370,0
20310,20310,565,381,4
20311,20311,1853,450,9
20312,20312,224,399,-1
20313,20313,348,393,-1
20314,20314,782,367,5
20315,20315,1290,386,7
20316,20316,1635,378,8
20317,20317,1013,383,6
20318,20318,97,370,0
20319,20319,564,381,4
20320,20320,1853,449,9
20321,20321,226,395,-1
20322,20322,781,367,5
20323,20323,350,393,-1
20324,20324,1636,378,8
20325,20325,1012,382,6
20326,20326,564,381,4
20327,20327,1290,386,7
20328,20328,97,374,0
20329,20329,1853,450,9
20330,20330,227,395,-1
20331,20331,782,367,5
20332,20332,400,372,3
20333,20333,1289,386,7
20334,20334,1012,381,6
20335,20335,1636,378,8
20336,20336,565,380,4
20337,20337,97,372,0
20338,20338,1853,452,9
20339,20339,226,396,-1
20340,20340,781,367,5
20341,20341,347,393,-1
20342,20342,532,236,-1
20343,20343,1636,378,8
20344,20344,1012,382,6
20345,20345,1289,385,7
20346,20346,564,381,4
20347,20347,1853,453,9
20348,20348,97,371,0
20349,20349,227,397,-1
20350,20350,781,367,5
20351,20351,400,372,3
20352,20352,563,381,4
20353,20353,1636,378,8
20354,20354,1290,386,7
20355,20355,1013,381,6
20356,20356,1854,451,9
20357,20357,97,373,0
20358,20358,781,366,5
20359,20359,224,398,-1
20360,20360,400,372,3
20361,20361,1635,378,8
20362,20362,1014,382,6
20363,20363,1289,386,7
20364,20364,564,380,4
20365,20365,97,371,0
20366,20366,1854,454,9
20367,20367,226,397,-1
20368,20368,782,368,5
20369,20369,349,393,-1
20370,20370,1635,376,8
20371,20371,1290,385,7
20372,20372,1013,382,6
20373,20373,563,380,4
20374,20374,97,371,0
20375,20375,226,396,-1
20376,20376,782,367,5
20377,20377,1853,451,9
20378,20378,399,371,3
20379,20379,1636,376,8
20380,20380,564,380,4
20381,20381,1013,381,6
20382,20382,1289,385,7
20383,20383,97,373,0
20384,20384,1853,451,9
20385,20385,349,393,-1
20386,20386,227,395,-1
20387,20387,735,389,5
20388,20388,531,236,-1
20389,20389,914,219,-1
20390,20390,1635,375,8
20391,20391,1013,380,6
20392,20392,1289,383,7
20393,20393,97,369,0
20394,20394,563,380,4
20395,20395,225,395,-1
20396,20396,1854,452,9
20397,20397,734,389,5
20398,20398,348,392,-1
20399,20399,1636,376,8
20400,20400,1290,385,7
20401,20401,97,370,0
20402,20402,1013,380,6
20403,20403,563,380,4
20404,20404,1854,454,9
20405,20405,224,395,-1
20406,20406,735,389,5
20407,20407,913,219,-1
20408,20408,401,371,3
20409,20409,348,392,-1
20410,20410,1636,376,8
20411,20411,563,381,4
20412,20412,97,370,0
20413,20413,1854,454,9
20414,20414,1013,380,6
20415,20415,1290,384,7
20416,20416,226,395,-1
20417,20417,349,390,-1
20418,20418,736,388,5
20419,20419,914,219,-1
20420,20420,531,235,-1
20421,20421,1636,376,8
20422,20422,1013,380,6
20423,20423,99,369,0
20424,20424,563,379,4
20425,20425,1290,385,7
20426,20426,1853,455,9
20427,20427,780,366,5
20428,20428,347,391,-1
20429,20429,1636,375,8
20430,20430,1013,379,6
20431,20431,564,378,4
20432,20432,98,368,0
20433,20433,1854,451,9
20434,20434,1290,383,7
20435,20435,781,365,5
20436,20436,399,368,3
20437,20437,1636,375,8
20438,20438,99,370,0
20439,20439,566,378,4
20440,20440,1853,450,9
20441,20441,1013,379,6
20442,20442,1290,383,7
20443,20443,780,365,5
20444,20444,401,369,3
20445,20445,1636,375,8
20446,20446,99,369,0
20447,20447,1852,451,9
20448,20448,1291,382,7
20449,20449,565,378,4
20450,20450,1013,379,6
20451,20451,781,365,5
20452,20452,401,371,3
20453,20453,1637,375,8
20454,20454,99,370,0
20455,20455,1013,379,6
20456,20456,567,378,4
20457,20457,1291,383,7
20458,20458,1853,451,9
20459,20459,782,366,5
20460,20460,401,370,3
20461,20461,1637,375,8
20462,20462,99,369,0
20463,20463,1291,382,7
20464,20464,1013,378,6
20465,20465,565,378,4
20466,20466,1853,451,9
20467,20467,781,365,5
20468,20468,402,371,3
20469,20469,1637,375,8
20470,20470,99,370,0
20471,20471,1292,383,7
20472,20472,565,378,4
20473,20473,1014,379,6
20474,20474,1853,453,9
20475,20475,782,366,5
20476,20476,401,370,3
20477,20477,1637,375,8
20478,20478,565,380,4
20479,20479,1291,383,7
20480,20480,99,370,0
20481,20481,1014,379,6
20482,20482,1854,451,9
20483,20483,403,371,3
20484,20484,782,366,5
20485,20485,1638,376,8
20486,20486,100,370,0
20487,20487,1292,383,7
20488,20488,567,380,4
20489,20489,1014,379,6
20490,20490,1854,451,9
20491,20491,783,366,5
20492,20492,403,370,3
20493,20493,347,391,-1
20494,20494,1637,376,8
20495,20495,100,371,0
20496,20496,1292,384,7
20497,20497,568,380,4
20498,20498,1015,380,6
20499,20499,403,371,3
20500,20500,1855,452,9
20501,20501,782,366,5
20502,20502,1637,376,8
20503,20503,1291,385,7
20504,20504,100,372,0
20505,20505,565,381,4
20506,20506,1014,381,6
20507,20507,1854,453,9
20508,20508,401,371,3
20509,20509,782,367,5
20510,20510,1013,381,6
20511,20511,99,371,0
20512,20512,1291,386,7
20513,20513,564,380,4
20514,20514,1853,455,9
20515,20515,1636,377,8
20516,20516,782,367,5
20517,20517,346,392,-1
20518,20518,532,236,-1
20519,20519,399,371,3
20520,20520,1636,377,8
20521,20521,99,371,0
20522,20522,1013,380,6
20523,20523,565,380,4
20524,20524,1291,384,7
20525,20525,1853,452,9
20526,20526,400,369,3
20527,20527,780,365,5
20528,20528,1637,376,8
20529,20529,99,371,0
20530,20530,566,380,4
20531,20531,1014,380,6
20532,20532,1854,450,9
20533,20533,1292,384,7
20534,20534,402,370,3
20535,20535,782,367,5
20536,20536,1637,375,8
20537,20537,1291,383,7
20538,20538,566,379,4
20539,20539,99,370,0
20540,20540,1014,379,6
20541,20541,1854,450,9
20542,20542,403,369,3
20543,20543,782,365,5
20544,20544,1636,375,8
20545,20545,1013,379,6
20546,20546,99,369,0
20547,20547,1293,384,7
20548,20548,565,379,4
20549,20549,1853,451,9
20550,20550,782,366,5
20551,20551,402,370,3
20552,20552,1636,376,8
20553,20553,100,370,0
20554,20554,1014,379,6
20555,20555,567,379,4
20556,20556,1291,383,7
20557,20557,1853,452,9
20558,20558,781,366,5
20559,20559,400,369,3
20560,20560,1636,375,8
20561,20561,1013,379,6
20562,20562,563,380,4
20563,20563,1291,384,7
20564,20564,99,369,0
20565,20565,1854,451,9
20566,20566,782,366,5
20567,20567,400,370,3
20568,20568,1637,375,8
20569,20569,1292,383,7
20570,20570,99,370,0
20571,20571,565,378,4
20572,20572,1014,379,6
20573,20573,781,365,5
20574,20574,1854,451,9
20575,20575,400,370,3
20576,20576,1637,375,8
20577,20577,1291,383,7
20578,20578,1014,379,6
20579,20579,566,378,4
20580,20580,99,371,0
20581,20581,1854,451,9
20582,20582,781,365,5
20583,20583,401,369,3
20584,20584,1637,375,8
20585,20585,1292,383,7
20586,20586,1015,380,6
20587,20587,99,373,0
20588,20588,565,380,4
20589,20589,782,365,5
20590,20590,1854,451,9
20591,20591,402,368,3
20592,20592,1638,375,8
20593,20593,566,381,4
20594,20594,1292,384,7
20595,20595,1015,379,6
20596,20596,1855,450,9
20597,20597,404,369,3
20598,20598,782,366,5
20599,20599,1638,375,8
20600,20600,1015,380,6
20601,20601,1292,383,7
20602,20602,566,381,4
20603,20603,1854,449,9
20604,20604,404,369,3
20605,20605,783,367,5
20606,20606,1638,375,8
20607,20607,1015,378,6
20608,20608,567,379,4
20609,20609,1294,383,7
20610,20610,1855,444,9
20611,20611,403,369,3
20612,20612,784,366,5
20613,20613,1638,374,8
20614,20614,1293,382,7
20615,20615,1015,378,6
20616,20616,567,379,4
20617,20617,1854,445,9
20618,20618,404,369,3
20619,20619,783,366,5
20620,20620,1638,375,8
20621,20621,1292,383,7
20622,20622,1015,378,6
20623,20623,568,379,4
20624,20624,404,371,3
20625,20625,783,366,5
20626,20626,1638,375,8
20627,20627,1292,382,7
20628,20628,567,378,4
20629,20629,1014,379,6
20630,20630,402,372,3
20631,20631,783,366,5
20632,20632,1638,375,8
20633,20633,566,380,4
20634,20634,1014,379,6
20635,20635,1293,383,7
20636,20636,403,371,3
20637,20637,783,366,5
20638,20638,1638,375,8
20639,20639,566,380,4
20640,20640,1015,379,6
20641,20641,1292,383,7
20642,20642,403,372,3
20643,20643,784,367,5
20644,20644,1638,375,8
20645,20645,1014,379,6
20646,20646,1292,383,7
20647,20647,567,380,4
20648,20648,402,371,3
20649,20649,783,368,5
20650,20650,1014,379,6
20651,20651,1638,375,8
20652,20652,1292,384,7
20653,20653,568,380,4
20654,20654,405,370,3
20655,20655,783,367,5
20656,20656,1638,375,8
20657,20657,1292,383,7
20658,20658,566,380,4
20659,20659,1014,380,6
20660,20660,402,371,3
20661,20661,783,366,5
20662,20662,1638,375,8
20663,20663,1292,383,7
20664,20664,566,380,4
20665,20665,1015,379,6
20666,20666,403,371,3
20667,20667,782,365,5
20668,20668,1638,375,8
20669,20669,1015,379,6
20670,20670,1293,383,7
20671,20671,567,380,4
20672,20672,404,371,3
20673,20673,783,367,5
20674,20674,1015,378,6
20675,20675,1638,375,8
20676,20676,567,379,4
20677,20677,1292,382,7
20678,20678,403,371,3
20679,20679,782,367,5
20680,20680,1291,383,7
20681,20681,1638,376,8
20682,20682,569,380,4
20683,20683,1014,380,6
20684,20684,402,371,3
20685,20685,782,366,5
20686,20686,1637,376,8
20687,20687,567,380,4
20688,20688,1015,380,6
20689,20689,1291,383,7
20690,20690,403,370,3
20691,20691,783,366,5
20692,20692,1637,376,8
20693,20693,1293,383,7
20694,20694,1014,379,6
20695,20695,568,380,4
20696,20696,403,371,3
20697,20697,783,366,5
20698,20698,1292,383,7
20699,20699,1637,376,8
20700,20700,566,380,4
20701,20701,1014,379,6
20702,20702,403,371,3
20703,20703,782,366,5
20704,20704,1292,384,7
20705,20705,1637,376,8
20706,20706,1014,380,6
20707,20707,566,380,4
20708,20708,403,371,3
20709,20709,783,366,5
20710,20710,566,381,4
20711,20711,1014,380,6
20712,20712,1292,384,7
20713,20713,1637,376,8
20714,20714,404,371,3
20715,20715,783,366,5
20716,20716,566,380,4
20717,20717,1014,380,6
20718,20718,1293,383,7
20719,20719,1637,376,8
20720,20720,403,370,3
20721,20721,783,366,5
20722,20722,1014,379,6
20723,20723,1290,383,7
20724,20724,1637,375,8
20725,20725,566,379,4
20726,20726,403,370,3
20727,20727,782,366,5
20728,20728,1637,376,8
20729,20729,1291,384,7
20730,20730,1014,381,6
20731,20731,566,379,4
20732,20732,403,371,3
20733,20733,737,386,5
20734,20734,698,363,-1
20735,20735,1637,375,8
20736,20736,1014,379,6
20737,20737,1290,383,7
20738,20738,568,379,4
20739,20739,402,371,3
20740,20740,781,366,5
20741,20741,1291,383,7
20742,20742,1637,376,8
20743,20743,1014,380,6
20744,20744,567,382,4
20745,20745,402,370,3
20746,20746,782,367,5
20747,20747,1637,378,8
20748,20748,566,382,4
20749,20749,1015,381,6
20750,20750,1292,385,7
20751,20751,783,367,5
20752,20752,402,374,3
20753,20753,1638,379,8
20754,20754,567,383,4
20755,20755,1016,384,6
20756,20756,1292,387,7
20757,20757,783,369,5
20758,20758,405,375,3
20759,20759,1638,380,8
20760,20760,1015,384,6
20761,20761,567,383,4
20762,20762,1292,388,7
20763,20763,784,369,5
20764,20764,403,375,3
20765,20765,1637,379,8
20766,20766,1014,382,6
20767,20767,1291,387,7
20768,20768,567,382,4
20769,20769,783,368,5
20770,20770,403,374,3
20771,20771,1636,378,8
20772,20772,566,381,4
20773,20773,1013,382,6
20774,20774,1291,385,7
20775,20775,401,371,3
20776,20776,782,367,5
20777,20777,1636,377,8
20778,20778,567,379,4
20779,20779,1291,385,7
20780,20780,1014,381,6
20781,20781,402,371,3
20782,20782,782,367,5
20783,20783,1636,376,8
20784,20784,1291,384,7
20785,20785,1014,379,6
20786,20786,565,382,4
20787,20787,401,370,3
20788,20788,782,366,5
20789,20789,1636,376,8
20790,20790,566,379,4
20791,20791,1292,384,7
20792,20792,1014,380,6
20793,20793,781,366,5
20794,20794,401,370,3
20795,20795,1637,377,8
20796,20796,566,379,4
20797,20797,1292,384,7
20798,20798,1014,380,6
20799,20799,782,366,5
20800,20800,402,370,3
20801,20801,1636,377,8
20802,20802,566,379,4
20803,20803,1014,381,6
20804,20804,1291,385,7
20805,20805,781,366,5
20806,20806,401,371,3
20807,20807,1636,378,8
20808,20808,1013,382,6
20809,20809,565,379,4
20810,20810,1292,387,7
20811,20811,782,367,5
20812,20812,400,372,3
20813,20813,1636,378,8
20814,20814,566,380,4
20815,20815,1014,381,6
20816,20816,1292,385,7
20817,20817,781,367,5
20818,20818,401,371,3
20819,20819,1636,377,8
20820,20820,1291,384,7
20821,20821,1014,380,6
20822,20822,565,380,4
20823,20823,781,366,5
20824,20824,401,369,3
20825,20825,1637,377,8
20826,20826,565,379,4
20827,20827,1014,381,6
20828,20828,1292,384,7
20829,20829,402,370,3
20830,20830,782,366,5
20831,20831,581,379,4
20832,20832,1636,377,8
20833,20833,1291,386,7
20834,20834,1014,380,6
20835,20835,403,370,3
20836,20836,1022,381,6
20837,20837,1637,376,8
20838,20838,581,379,4
20839,20839,403,371,3
20840,20840,1023,381,6
20841,20841,581,379,4
20842,20842,1637,377,8
20843,20843,401,370,3
20844,20844,1636,377,8
20845,20845,1023,382,6
20846,20846,581,379,4
20847,20847,400,370,3
20848,20848,1636,378,8
20849,20849,1023,382,6
20850,20850,366,407,3
20851,20851,1636,377,8
20852,20852,1637,377,8
20853,20853,1637,376,8
20854,20854,1638,376,8
20855,20855,1637,375,8
20856,20856,1638,375,8
20857,20857,1638,375,8
20858,20858,282,640,-1
20859,20859,1638,376,8
20860,20860,1638,376,8
20861,20861,1638,376,8
20862,20862,1638,376,8
20863,20863,1637,375,8
20864,20864,1637,375,8
20865,20865,1637,375,8
20866,20866,1637,375,8
20867,20867,1637,376,8
20868,20868,1638,376,8
20869,20869,1638,376,8
20870,20870,1638,376,8
20871,20871,1638,375,8
20872,20872,1638,375,8
20873,20873,1637,376,8
20874,20874,1637,375,8
20875,20875,1637,376,8
20876,20876,1637,376,8
20877,20877,1637,377,8
20878,20878,1637,377,8
20879,20879,1638,377,8
20880,20880,1637,377,8
20881,20881,1637,376,8
20882,20882,1637,378,8
20883,20883,1637,378,8
20884,20884,1638,377,8
20885,20885,94,377,0
20886,20886,299,372,2
20887,20887,1638,377,8
20888,20888,94,376,0
20889,20889,299,371,2
20890,20890,1638,378,8
20891,20891,94,377,0
20892,20892,299,372,2
20893,20893,1638,377,8
20894,20894,94,376,0
20895,20895,299,371,2
20896,20896,1639,377,8
20897,20897,94,376,0
20898,20898,299,371,2
20899,20899,1638,379,8
20900,20900,94,377,0
20901,20901,299,373,2
20902,20902,1638,378,8
20903,20903,94,377,0
20904,20904,299,372,2
20905,20905,1638,377,8
20906,20906,95,376,0
20907,20907,299,371,2
20908,20908,1638,377,8
20909,20909,94,376,0
20910,20910,299,371,2
20911,20911,1638,377,8
20912,20912,94,376,0
20913,20913,299,370,2
20914,20914,1637,376,8
20915,20915,95,375,0
20916,20916,298,370,2
20917,20917,1638,377,8
20918,20918,94,376,0
20919,20919,299,370,2
20920,20920,1637,376,8
20921,20921,94,375,0
20922,20922,299,370,2
20923,20923,1638,376,8
20924,20924,95,376,0
20925,20925,299,370,2
20926,20926,1637,376,8
20927,20927,94,375,0
20928,20928,299,370,2
20929,20929,759,411,-1
20930,20930,1638,376,8
20931,20931,94,375,0
20932,20932,298,370,2
20933,20933,758,410,-1
20934,20934,1637,376,8
20935,20935,94,375,0
20936,20936,298,370,2
20937,20937,1638,375,8
20938,20938,758,410,-1
20939,20939,94,374,0
20940,20940,298,369,2
20941,20941,759,411,-1
20942,20942,1637,376,8
20943,20943,95,375,0
20944,20944,298,370,2
20945,20945,758,411,-1
20946,20946,1638,376,8
20947,20947,95,376,0
20948,20948,298,370,2
20949,20949,758,410,-1
20950,20950,1637,374,8
20951,20951,94,373,0
20952,20952,299,369,2
20953,20953,759,411,-1
20954,20954,1637,376,8
20955,20955,94,375,0
20956,20956,299,370,2
20957,20957,759,411,-1
20958,20958,1637,376,8
20959,20959,94,376,0
20960,20960,299,370,2
20961,20961,759,411,-1
20962,20962,1638,375,8
20963,20963,95,375,0
20964,20964,299,370,2
20965,20965,758,411,-1
20966,20966,1638,376,8
20967,20967,95,375,0
20968,20968,299,370,2
20969,20969,758,412,-1
20970,20970,1637,376,8
20971,20971,94,375,0
20972,20972,298,370,2
20973,20973,1638,376,8
20974,20974,760,411,5
20975,20975,494,450,-1
20976,20976,94,375,0
20977,20977,299,370,2
20978,20978,1637,376,8
20979,20979,585,380,4
20980,20980,759,410,5
20981,20981,95,375,0
20982,20982,299,370,2
20983,20983,583,380,4
20984,20984,1637,377,8
20985,20985,759,411,-1
20986,20986,94,376,0
20987,20987,298,370,2
20988,20988,759,411,-1
20989,20989,583,381,4
20990,20990,1637,377,8
20991,20991,94,376,0
20992,20992,298,370,2
20993,20993,1637,377,8
20994,20994,585,381,4
20995,20995,759,411,-1
20996,20996,96,376,0
20997,20997,299,370,2
20998,20998,760,411,5
20999,20999,584,381,4
21000,21000,1637,377,8
21001,21001,94,375,0
21002,21002,298,371,2
21003,21003,760,411,5
21004,21004,584,381,4
21005,21005,1637,376,8
21006,21006,94,376,0
21007,21007,298,370,2
21008,21008,759,411,-1
21009,21009,1637,376,8
21010,21010,585,380,4
21011,21011,95,375,0
21012,21012,298,370,2
21013,21013,760,411,5
21014,21014,584,380,4
21015,21015,1637,376,8
21016,21016,94,377,0
21017,21017,299,370,2
21018,21018,327,879,-1
21019,21019,759,410,5
21020,21020,585,380,4
21021,21021,1637,376,8
21022,21022,94,376,0
21023,21023,298,370,2
21024,21024,760,410,5
21025,21025,585,380,4
21026,21026,1637,376,8
21027,21027,96,375,0
21028,21028,298,370,2
21029,21029,760,411,5
21030,21030,585,380,4
21031,21031,1637,376,8
21032,21032,95,376,0
21033,21033,299,370,2
21034,21034,760,411,5
21035,21035,585,380,4
21036,21036,1637,376,8
21037,21037,299,370,2
21038,21038,94,375,0
21039,21039,586,380,4
21040,21040,759,409,5
21041,21041,1637,376,8
21042,21042,95,375,0
21043,21043,298,370,2
21044,21044,585,380,4
21045,21045,759,409,5
21046,21046,1637,376,8
21047,21047,94,375,0
21048,21048,298,370,2
21049,21049,760,410,5
21050,21050,586,380,4
21051,21051,1637,376,8
21052,21052,94,375,0
21053,21053,298,370,2
21054,21054,760,410,5
21055,21055,585,380,4
21056,21056,1637,376,8
21057,21057,94,376,0
21058,21058,298,370,2
21059,21059,585,380,4
21060,21060,760,410,5
21061,21061,1636,376,8
21062,21062,298,370,2
21063,21063,94,375,0
21064,21064,585,381,4
21065,21065,759,410,5
21066,21066,1637,376,8
21067,21067,94,376,0
21068,21068,299,370,2
21069,21069,584,380,4
21070,21070,760,411,5
21071,21071,1637,376,8
21072,21072,298,370,2
21073,21073,94,376,0
21074,21074,584,381,4
21075,21075,759,411,-1
21076,21076,1637,376,8
21077,21077,298,370,2
21078,21078,95,376,0
21079,21079,584,381,4
21080,21080,1636,376,8
21081,21081,759,411,-1
21082,21082,94,375,0
21083,21083,298,370,2
