ID,x_cen,y_cen,Cluster
6770,1286,273,5
6771,407,298,1
6772,1685,272,2
6773,945,261,6
6774,85,327,3
6775,223,283,4
6776,642,278,0
6777,1286,273,5
6778,406,298,1
6779,1685,272,2
6780,642,277,0
6781,84,328,3
6782,946,261,6
6783,223,283,4
6784,1286,273,5
6785,1686,272,2
6786,407,298,1
6787,946,261,6
6788,82,329,3
6789,642,278,0
6790,223,283,4
6791,1285,273,5
6792,1685,272,2
6793,408,298,1
6794,84,331,3
6795,945,261,6
6796,642,278,0
6797,223,283,4
6798,1286,273,5
6799,407,298,1
6800,86,329,3
6801,1685,272,2
6802,946,261,6
6803,645,278,0
6804,223,283,4
6805,1286,273,5
6806,407,298,1
6807,1685,272,2
6808,85,329,3
6809,945,261,6
6810,223,283,4
6811,643,278,0
6812,1286,273,5
6813,1685,272,2
6814,407,298,1
6815,642,278,0
6816,84,328,3
6817,945,261,6
6818,223,283,4
6819,1286,273,5
6820,1685,272,2
6821,408,297,1
6822,85,328,3
6823,945,261,6
6824,642,279,0
6825,222,282,4
6826,1286,273,5
6827,407,298,1
6828,1686,272,2
6829,946,261,6
6830,644,278,0
6831,85,329,3
6832,224,283,4
6833,1286,273,5
6834,406,298,1
6835,1687,272,2
6836,85,327,3
6837,945,261,6
6838,643,278,0
6839,223,282,4
6840,1286,273,5
6841,1685,272,2
6842,407,298,1
6843,85,327,3
6844,945,261,6
6845,223,282,4
6846,643,278,0
6847,1286,273,5
6848,406,298,1
6849,1686,272,2
6850,644,278,0
6851,86,329,3
6852,223,283,4
6853,945,261,6
6854,1286,273,5
6855,406,298,1
6856,1686,272,2
6857,85,328,3
6858,223,282,4
6859,642,278,0
6860,945,261,6
6861,1286,273,5
6862,407,298,1
6863,945,261,6
6864,1685,272,2
6865,642,278,0
6866,83,326,3
6867,223,282,4
6868,1286,273,5
6869,406,298,1
6870,1685,272,2
6871,642,277,0
6872,86,327,3
6873,945,261,6
6874,223,282,4
6875,1286,273,5
6876,407,298,1
6877,1685,272,2
6878,946,261,6
6879,643,280,0
6880,84,328,3
6881,223,283,4
6882,1286,273,5
6883,407,297,1
6884,1685,272,2
6885,85,327,3
6886,223,282,4
6887,641,278,0
6888,945,261,6
6889,1286,273,5
6890,407,298,1
6891,1685,272,2
6892,945,261,6
6893,86,329,3
6894,641,278,0
6895,223,282,4
6896,1286,273,5
6897,406,298,1
6898,1685,272,2
6899,86,327,3
6900,642,278,0
6901,945,261,6
6902,223,283,4
6903,1286,273,5
6904,1685,272,2
6905,406,298,1
6906,85,329,3
6907,945,261,6
6908,642,279,0
6909,223,283,4
6910,1286,273,5
6911,407,298,1
6912,86,327,3
6913,1685,272,2
6914,641,278,0
6915,945,261,6
6916,223,283,4
6917,1285,273,5
6918,407,297,1
6919,1685,272,2
6920,641,278,0
6921,946,260,6
6922,85,328,3
6923,223,283,4
6924,1286,273,5
6925,405,297,1
6926,643,277,0
6927,1686,272,2
6928,86,328,3
6929,946,260,6
6930,223,282,4
6931,1286,273,5
6932,408,298,1
6933,643,279,0
6934,85,328,3
6935,1685,272,2
6936,946,261,6
6937,223,283,4
6938,1286,273,5
6939,405,298,1
6940,644,279,0
6941,1685,272,2
6942,84,329,3
6943,945,261,6
6944,223,283,4
6945,1286,273,5
6946,406,298,1
6947,643,278,0
6948,1686,272,2
6949,945,261,6
6950,85,329,3
6951,223,283,4
6952,1286,273,5
6953,406,297,1
6954,640,278,0
6955,223,283,4
6956,84,328,3
6957,945,261,6
6958,1685,272,2
6959,1285,272,5
6960,1684,272,2
6961,406,297,1
6962,643,278,0
6963,85,330,3
6964,223,282,4
6965,946,260,6
6966,1285,273,5
6967,1684,272,2
6968,407,297,1
6969,84,327,3
6970,944,260,6
6971,223,282,4
6972,641,278,0
6973,1286,273,5
6974,407,297,1
6975,223,282,4
6976,84,327,3
6977,945,261,6
6978,642,278,0
6979,1685,272,2
6980,1285,273,5
6981,406,298,1
6982,1685,272,2
6983,84,328,3
6984,641,278,0
6985,946,261,6
6986,223,282,4
6987,1286,273,5
6988,406,298,1
6989,945,261,6
6990,641,279,0
6991,84,330,3
6992,1685,272,2
6993,223,283,4
6994,1286,273,5
6995,406,298,1
6996,1686,272,2
6997,641,279,0
6998,85,330,3
6999,223,282,4
7000,945,261,6
7001,1286,273,5
7002,407,298,1
7003,1685,272,2
7004,946,261,6
7005,85,330,3
7006,641,278,0
7007,223,283,4
7008,1286,273,5
7009,1685,272,2
7010,407,298,1
7011,85,329,3
7012,223,283,4
7013,643,279,0
7014,945,261,6
7015,1286,273,5
7016,407,298,1
7017,643,279,0
7018,85,329,3
7019,1686,273,2
7020,223,283,4
7021,945,261,6
7022,1286,273,5
7023,407,298,1
7024,641,278,0
7025,85,330,3
7026,223,282,4
7027,1685,272,2
7028,946,261,6
7029,1285,273,5
7030,407,297,1
7031,86,330,3
7032,643,278,0
7033,1685,272,2
7034,945,260,6
7035,223,282,4
7036,1286,273,5
7037,408,297,1
7038,223,282,4
7039,85,328,3
7040,642,277,0
7041,1686,273,2
7042,946,261,6
7043,1286,273,5
7044,408,298,1
7045,1685,272,2
7046,945,261,6
7047,85,327,3
7048,644,279,0
7049,223,282,4
7050,1285,273,5
7051,406,298,1
7052,1685,272,2
7053,946,260,6
7054,642,278,0
7055,223,282,4
7056,86,328,3
7057,1286,273,5
7058,406,297,1
7059,1685,272,2
7060,643,277,0
7061,84,331,3
7062,223,282,4
7063,946,260,6
7064,1286,273,5
7065,1685,272,2
7066,406,298,1
7067,643,279,0
7068,945,261,6
7069,84,331,3
7070,223,283,4
7071,1285,273,5
7072,655,277,0
7073,1685,272,2
7074,406,297,1
7075,85,331,3
7076,223,283,4
7077,1285,273,5
7078,1685,272,2
7079,655,277,0
7080,405,297,1
7081,85,329,3
7082,223,282,4
7083,1285,273,5
7084,657,277,0
7085,1685,272,2
7086,407,297,1
7087,84,329,3
7088,223,283,4
7089,1285,273,5
7090,656,277,0
7091,222,282,4
7092,405,297,1
7093,85,330,3
7094,1685,272,2
7095,1285,273,5
7096,655,278,0
7097,1685,272,2
7098,223,282,4
7099,405,297,1
7100,83,328,3
7101,1285,273,5
7102,656,277,0
7103,407,298,1
7104,222,283,4
7105,1686,272,2
7106,84,328,3
7107,1286,274,5
7108,656,277,0
7109,407,298,1
7110,1686,272,2
7111,84,329,3
7112,222,283,4
7113,1286,273,5
7114,655,278,0
7115,1685,273,2
7116,406,298,1
7117,223,284,4
7118,85,329,3
7119,1286,274,5
7120,656,278,0
7121,1685,272,2
7122,406,298,1
7123,84,327,3
7124,223,283,4
7125,1285,273,5
7126,656,277,0
7127,406,298,1
7128,85,328,3
7129,223,283,4
7130,1686,272,2
7131,1286,274,5
7132,655,277,0
7133,407,298,1
7134,1686,272,2
7135,85,327,3
7136,223,284,4
7137,1286,273,5
7138,1686,272,2
7139,656,278,0
7140,408,297,1
7141,85,328,3
7142,223,284,4
7143,1285,274,5
7144,656,279,0
7145,1686,272,2
7146,407,298,1
7147,85,329,3
7148,223,284,4
7149,1285,274,5
7150,1685,272,2
7151,655,278,0
7152,407,297,1
7153,85,327,3
7154,223,283,4
7155,1285,273,5
7156,654,280,0
7157,1685,272,2
7158,408,297,1
7159,85,329,3
7160,223,283,4
7161,1285,273,5
7162,655,278,0
7163,1685,272,2
7164,406,298,1
7165,85,331,3
7166,223,283,4
7167,1286,273,5
7168,655,277,0
7169,405,298,1
7170,1685,273,2
7171,85,332,3
7172,222,283,4
7173,1285,273,5
7174,655,277,0
7175,1685,272,2
7176,407,298,1
7177,85,331,3
7178,223,282,4
7179,1286,273,5
7180,655,277,0
7181,406,298,1
7182,1685,272,2
7183,85,328,3
7184,223,283,4
7185,1285,273,5
7186,655,277,0
7187,406,298,1
7188,1685,272,2
7189,223,283,4
7190,84,331,3
7191,1285,273,5
7192,654,279,0
7193,1685,272,2
7194,85,331,3
7195,238,283,4
7196,1286,274,5
7197,1686,273,2
7198,654,279,0
7199,84,330,3
7200,238,283,4
7201,1286,274,5
7202,1686,273,2
7203,655,279,0
7204,85,330,3
7205,238,283,4
7206,1286,273,5
7207,1686,273,2
7208,655,277,0
7209,81,329,3
7210,237,283,4
7211,1286,274,5
7212,1685,272,2
7213,654,278,0
7214,85,328,3
7215,239,283,4
7216,1286,274,5
7217,1686,273,2
7218,655,277,0
7219,84,328,3
7220,238,283,4
7221,1286,274,5
7222,1688,273,2
7223,655,279,0
7224,86,329,3
7225,239,283,4
7226,1286,274,5
7227,655,277,0
7228,1686,273,2
7229,85,330,3
7230,238,283,4
7231,1285,274,5
7232,656,278,0
7233,1686,273,2
7234,85,330,3
7235,239,283,4
7236,1285,274,5
7237,655,279,0
7238,1686,272,2
7239,83,328,3
7240,239,283,4
7241,1286,274,5
7242,654,281,0
7243,1686,273,2
7244,85,329,3
7245,238,284,4
7246,1286,274,5
7247,655,281,0
7248,1686,272,2
7249,84,327,3
7250,238,283,4
7251,1285,274,5
7252,655,279,0
7253,1685,273,2
7254,84,328,3
7255,239,284,4
7256,1286,274,5
7257,655,279,0
7258,1685,273,2
7259,84,329,3
7260,238,283,4
7261,1285,274,5
7262,1685,273,2
7263,654,279,0
7264,84,330,3
7265,238,282,4
7266,1286,273,5
7267,1685,272,2
7268,654,278,0
7269,83,329,3
7270,238,283,4
7271,1285,274,5
7272,85,329,3
7273,654,277,0
7274,1685,272,2
7275,237,283,4
7276,1285,273,5
7277,654,278,0
7278,84,328,3
7279,1685,273,2
7280,238,282,4
7281,1286,274,5
7282,654,278,0
7283,1685,272,2
7284,85,329,3
7285,237,282,4
7286,1285,273,5
7287,655,280,0
7288,1685,272,2
7289,85,329,3
7290,238,283,4
7291,1286,274,5
7292,654,278,0
7293,1685,272,2
7294,83,329,3
7295,238,282,4
7296,1285,274,5
7297,654,279,0
7298,1685,273,2
7299,85,330,3
7300,238,283,4
7301,1285,274,5
7302,655,280,0
7303,238,283,4
7304,1685,273,2
7305,84,329,3
7306,1286,274,5
7307,654,279,0
7308,1685,273,2
7309,84,330,3
7310,237,283,4
7311,1286,274,5
7312,654,279,0
7313,1685,272,2
7314,85,331,3
7315,237,283,4
7316,1285,274,5
7317,1685,273,2
7318,654,279,0
7319,84,330,3
7320,238,283,4
7321,1285,274,5
7322,1685,272,2
7323,655,279,0
7324,85,329,3
7325,238,283,4
7326,1286,274,5
7327,655,279,0
7328,1685,272,2
7329,84,331,3
7330,238,283,4
7331,1285,274,5
7332,655,280,0
7333,1685,272,2
7334,84,329,3
7335,238,283,4
7336,1285,274,5
7337,1685,273,2
7338,648,278,0
7339,85,328,3
7340,238,283,4
7341,952,260,6
7342,1286,274,5
7343,1686,273,2
7344,84,327,3
7345,647,279,0
7346,952,259,6
7347,238,283,4
7348,1285,274,5
7349,1686,272,2
7350,83,328,3
7351,952,259,6
7352,647,278,0
7353,238,283,4
7354,1285,273,5
7355,1686,272,2
7356,84,330,3
7357,952,259,6
7358,238,283,4
7359,647,278,0
7360,1285,273,5
7361,1685,272,2
7362,238,283,4
7363,646,278,0
7364,952,259,6
7365,83,331,3
7366,1286,274,5
7367,1685,272,2
7368,85,330,3
7369,648,280,0
7370,952,259,6
7371,237,283,4
7372,1285,274,5
7373,1685,272,2
7374,952,259,6
7375,647,279,0
7376,83,330,3
7377,238,283,4
7378,1286,274,5
7379,1686,272,2
7380,238,283,4
7381,81,329,3
7382,647,284,0
7383,952,259,6
7384,1286,273,5
7385,1686,272,2
7386,238,283,4
7387,952,259,6
7388,84,327,3
7389,647,279,0
7390,1285,273,5
7391,1685,272,2
7392,83,327,3
7393,952,259,6
7394,238,283,4
7395,647,279,0
7396,1286,274,5
7397,1686,272,2
7398,952,259,6
7399,647,278,0
7400,82,328,3
7401,238,283,4
7402,1285,274,5
7403,1685,272,2
7404,647,278,0
7405,952,259,6
7406,83,327,3
7407,238,283,4
7408,1285,273,5
7409,1686,272,2
7410,647,277,0
7411,83,328,3
7412,952,258,6
7413,238,283,4
7414,1286,273,5
7415,1685,272,2
7416,85,328,3
7417,952,259,6
7418,647,279,0
7419,238,283,4
7420,1286,273,5
7421,1686,272,2
7422,85,328,3
7423,952,259,6
7424,647,278,0
7425,238,283,4
7426,1286,273,5
7427,1685,272,2
7428,646,280,0
7429,951,258,6
7430,85,328,3
7431,238,283,4
7432,1286,273,5
7433,1686,272,2
7434,85,327,3
7435,952,259,6
7436,646,280,0
7437,238,283,4
7438,1286,273,5
7439,1686,273,2
7440,646,277,0
7441,952,258,6
7442,84,328,3
7443,238,283,4
7444,1285,273,5
7445,1686,272,2
7446,952,258,6
7447,646,277,0
7448,86,327,3
7449,238,283,4
7450,1285,273,5
7451,1685,272,2
7452,951,258,6
7453,84,327,3
7454,238,283,4
7455,646,278,0
7456,1285,273,5
7457,1685,272,2
7458,85,327,3
7459,952,258,6
7460,644,278,0
7461,239,283,4
7462,1286,273,5
7463,1685,272,2
7464,85,327,3
7465,238,283,4
7466,644,278,0
7467,952,258,6
7468,1285,273,5
7469,1685,272,2
7470,85,327,3
7471,951,258,6
7472,646,278,0
7473,238,282,4
7474,1286,273,5
7475,1684,272,2
7476,85,330,3
7477,951,258,6
7478,647,278,0
7479,238,282,4
7480,1286,273,5
7481,1684,272,2
7482,951,258,6
7483,646,278,0
7484,84,327,3
7485,237,282,4
7486,1286,273,5
7487,1684,272,2
7488,238,282,4
7489,85,328,3
7490,951,258,6
7491,646,279,0
7492,1285,273,5
7493,1685,272,2
7494,85,329,3
7495,646,280,0
7496,238,282,4
7497,952,259,6
7498,1285,273,5
7499,1685,272,2
7500,904,329,6
7501,645,281,0
7502,85,328,3
7503,238,282,4
7504,1286,273,5
7505,655,279,0
7506,1686,272,2
7507,85,332,3
7508,237,282,4
7509,1285,273,5
7510,654,279,0
7511,1686,272,2
7512,85,330,3
7513,238,283,4
7514,1285,274,5
7515,655,279,0
7516,1685,272,2
7517,83,329,3
7518,238,282,4
7519,1285,273,5
7520,655,277,0
7521,1685,272,2
7522,85,329,3
7523,238,283,4
7524,1285,274,5
7525,656,278,0
7526,1685,272,2
7527,84,330,3
7528,238,283,4
7529,1286,273,5
7530,656,277,0
7531,1685,272,2
7532,85,330,3
7533,238,283,4
7534,1285,274,5
7535,1685,272,2
7536,655,280,0
7537,85,329,3
7538,239,283,4
7539,1285,274,5
7540,654,282,0
7541,1685,272,2
7542,84,329,3
7543,237,283,4
7544,1285,274,5
7545,1685,272,2
7546,655,282,0
7547,85,328,3
7548,238,283,4
7549,1285,274,5
7550,654,280,0
7551,1686,272,2
7552,84,327,3
7553,238,283,4
7554,1285,274,5
7555,655,281,0
7556,1685,272,2
7557,84,328,3
7558,238,282,4
7559,1286,274,5
7560,1686,272,2
7561,655,282,0
7562,84,329,3
7563,238,283,4
7564,1285,273,5
7565,654,281,0
7566,1685,272,2
7567,85,330,3
7568,238,283,4
7569,1286,273,5
7570,1685,272,2
7571,85,330,3
7572,238,283,4
7573,1285,274,5
7574,1685,272,2
7575,83,331,3
7576,238,283,4
7577,1286,274,5
7578,1686,272,2
7579,84,333,3
7580,238,283,4
7581,1285,274,5
7582,1685,272,2
7583,85,334,3
7584,236,283,4
7585,1286,274,5
7586,1685,272,2
7587,85,332,3
7588,237,283,4
7589,1286,274,5
7590,1685,273,2
7591,84,331,3
7592,238,283,4
7593,1285,273,5
7594,1686,273,2
7595,86,330,3
7596,237,283,4
7597,1285,274,5
7598,1685,272,2
7599,86,330,3
7600,237,283,4
7601,1285,274,5
7602,1687,272,2
7603,86,329,3
7604,238,283,4
7605,1286,274,5
7606,1686,272,2
7607,85,329,3
7608,238,283,4
7609,1286,274,5
7610,1687,272,2
7611,84,331,3
7612,239,283,4
7613,1286,274,5
7614,1686,272,2
7615,85,328,3
7616,237,283,4
7617,1286,274,5
7618,1685,272,2
7619,238,283,4
7620,36,255,3
7621,1286,274,5
7622,1686,272,2
7623,238,283,4
7624,36,259,3
7625,1285,274,5
7626,1686,272,2
7627,36,259,3
7628,237,283,4
7629,1285,273,5
7630,1685,272,2
7631,237,283,4
7632,36,257,3
7633,1286,274,5
7634,1685,272,2
7635,238,283,4
7636,36,260,3
7637,1286,274,5
7638,1685,273,2
7639,238,283,4
7640,36,255,3
7641,1286,273,5
7642,1686,272,2
7643,239,282,4
7644,36,255,3
7645,1286,274,5
7646,1686,273,2
7647,238,282,4
7648,36,257,3
7649,1286,273,5
7650,1686,274,2
7651,239,283,4
7652,36,258,3
7653,1286,274,5
7654,1686,273,2
7655,238,282,4
7656,36,257,3
7657,1285,274,5
7658,1686,273,2
7659,238,282,4
7660,1286,274,5
7661,1686,273,2
7662,238,282,4
7663,1285,274,5
7664,1686,273,2
7665,238,283,4
7666,1286,274,5
7667,1686,272,2
7668,237,283,4
7669,1286,274,5
7670,1686,272,2
7671,238,284,4
7672,1286,275,5
7673,1686,273,2
7674,237,284,4
7675,1286,274,5
7676,1686,273,2
7677,1285,276,5
7678,1686,275,2
7679,1285,277,5
7680,1686,274,2
7681,1286,279,5
7682,1686,275,2
7683,1285,277,5
7684,1685,276,2
7685,1285,276,5
7686,1686,276,2
7687,1283,276,5
7688,1686,275,2
7689,1285,276,5
7690,1687,276,2
7691,1284,276,5
7692,1686,275,2
7693,1284,276,5
7694,1685,274,2
7695,1284,275,5
7696,1686,273,2
7697,1284,275,5
7698,1685,274,2
7699,1284,275,5
7700,1685,273,2
7701,1284,275,5
7702,1685,273,2
7703,1285,275,5
7704,1685,273,2
7705,1285,274,5
7706,1684,272,2
7707,1285,274,5
7708,1685,272,2
7709,1284,274,5
7710,1685,272,2
7711,1284,275,5
7712,1284,275,5
7713,1284,275,5
7714,1284,275,5
7715,1285,276,5
7716,1286,275,5
7717,1285,276,5
7718,1285,275,5
7719,1286,275,5
7720,1285,275,5
7721,1286,275,5
7722,1285,275,5
7723,1285,276,5
7724,1285,276,5
7725,1285,275,5
7726,1286,275,5
7727,659,278,0
7728,659,278,0
7729,658,278,0
7730,659,278,0
7731,658,278,0
7732,659,278,0
7733,659,278,0
7734,659,278,0
7735,399,297,1
7736,659,279,0
7737,398,298,1
7738,659,279,0
7739,398,297,1
7740,659,279,0
7741,398,297,1
7742,659,279,0
7743,659,278,0
7744,398,297,1
7745,659,278,0
7746,398,297,1
7747,659,278,0
7748,399,297,1
7749,398,297,1
7750,659,278,0
7751,659,278,0
7752,398,297,1
7753,659,278,0
7754,398,297,1
7755,397,297,1
7756,659,278,0
7757,659,278,0
7758,398,297,1
7759,399,297,1
7760,659,278,0
7761,659,277,0
7762,400,297,1
7763,659,278,0
7764,399,297,1
7765,659,277,0
7766,400,297,1
7767,399,297,1
7768,659,278,0
7769,400,297,1
7770,659,278,0
7771,659,277,0
7772,400,298,1
7773,659,278,0
7774,400,296,1
7775,659,278,0
7776,400,296,1
7777,399,296,1
7778,658,277,0
7779,659,278,0
7780,400,296,1
7781,400,297,1
7782,659,278,0
7783,658,277,0
7784,658,277,0
7785,658,277,0
7786,658,278,0
7787,658,277,0
7788,186,459,-1
7789,658,278,0
7790,193,414,-1
7791,658,277,0
7792,191,456,-1
7793,659,278,0
7794,658,277,0
7795,659,278,0
7796,659,278,0
7797,659,278,0
7798,659,279,0
7799,659,278,0
7800,659,280,0
7801,658,278,0
7802,168,839,-1
7803,659,277,0
7804,387,311,1
7805,659,278,0
7806,387,310,1
7807,387,310,1
7808,659,279,0
7809,408,311,1
7810,409,311,1
7811,408,311,1
7812,409,311,1
7813,408,311,1
7814,408,310,1
7815,408,311,1
7816,408,311,1
7817,409,310,1
7818,408,310,1
7819,408,310,1
7820,409,311,1
7821,409,310,1
7822,409,310,1
7823,408,310,1
7824,408,310,1
7825,389,311,1
7826,649,288,0
7827,389,311,1
7828,648,288,0
7829,388,311,1
7830,649,287,0
7831,387,311,1
7832,649,286,0
7833,388,311,1
7834,649,287,0
7835,388,311,1
7836,649,287,0
7837,116,491,-1
7838,388,311,1
7839,648,287,0
7840,191,323,4
7841,388,310,1
7842,648,285,0
7843,191,322,4
7844,387,310,1
7845,648,286,0
7846,191,322,4
7847,387,310,1
7848,649,286,0
7849,191,323,4
7850,387,310,1
7851,649,286,0
7852,190,322,4
7853,1096,505,-1
7854,1239,277,5
7855,387,311,1
7856,650,286,0
7857,191,323,4
7858,1239,274,5
7859,387,311,1
7860,650,286,0
7861,190,322,4
7862,1239,274,5
7863,387,310,1
7864,650,286,0
7865,191,322,4
7866,1239,274,5
7867,387,311,1
7868,650,286,0
7869,190,323,4
7870,1239,275,5
7871,387,311,1
7872,650,287,0
7873,191,323,4
7874,1239,275,5
7875,388,311,1
7876,650,288,0
7877,191,323,4
7878,1239,274,5
7879,388,311,1
7880,649,287,0
7881,191,323,4
7882,1238,275,5
7883,389,311,1
7884,649,287,0
7885,192,323,4
7886,1239,274,5
7887,388,311,1
7888,649,287,0
7889,192,323,4
7890,1239,274,5
7891,388,311,1
7892,649,288,0
7893,191,323,4
7894,1239,274,5
7895,388,312,1
7896,649,287,0
7897,192,323,4
7898,1239,274,5
7899,388,311,1
7900,650,288,0
7901,192,323,4
7902,1238,274,5
7903,388,311,1
7904,649,287,0
7905,192,323,4
7906,1238,275,5
7907,388,311,1
7908,649,287,0
7909,192,323,4
7910,1239,274,5
7911,388,311,1
7912,650,287,0
7913,192,323,4
7914,1238,274,5
7915,388,311,1
7916,649,286,0
7917,192,323,4
7918,1239,274,5
7919,388,312,1
7920,650,287,0
7921,191,324,4
7922,1239,274,5
7923,388,311,1
7924,649,287,0
7925,191,323,4
7926,1239,274,5
7927,388,311,1
7928,649,287,0
7929,192,323,4
7930,1239,275,5
7931,388,311,1
7932,193,323,4
7933,649,287,0
7934,1239,274,5
7935,388,311,1
7936,192,323,4
7937,649,287,0
7938,1239,274,5
7939,388,311,1
7940,649,287,0
7941,191,323,4
7942,1239,274,5
7943,388,311,1
7944,648,287,0
7945,191,323,4
7946,1239,274,5
7947,387,311,1
7948,192,322,4
7949,649,287,0
7950,1239,274,5
7951,388,311,1
7952,649,287,0
7953,191,323,4
7954,1239,274,5
7955,388,311,1
7956,649,286,0
7957,192,323,4
7958,1239,274,5
7959,387,311,1
7960,649,287,0
7961,191,323,4
7962,1238,274,5
7963,388,311,1
7964,649,288,0
7965,192,323,4
7966,1238,275,5
7967,387,311,1
7968,649,287,0
7969,192,323,4
7970,1239,275,5
7971,387,311,1
7972,649,287,0
7973,192,322,4
7974,1239,274,5
7975,387,311,1
7976,649,288,0
7977,192,322,4
7978,1239,275,5
7979,387,311,1
7980,649,287,0
7981,192,323,4
7982,1239,274,5
7983,387,312,1
7984,650,287,0
7985,192,323,4
7986,1239,274,5
7987,388,312,1
7988,649,287,0
7989,192,323,4
7990,1238,274,5
7991,388,312,1
7992,649,287,0
7993,192,323,4
7994,1239,275,5
7995,388,312,1
7996,191,323,4
7997,649,287,0
7998,1239,274,5
7999,387,312,1
8000,649,287,0
8001,190,323,4
8002,1239,275,5
8003,388,312,1
8004,649,288,0
8005,192,323,4
8006,1239,275,5
8007,388,312,1
8008,191,323,4
8009,650,288,0
8010,1239,275,5
8011,388,311,1
8012,650,288,0
8013,192,323,4
8014,1239,275,5
8015,388,312,1
8016,192,323,4
8017,650,288,0
8018,1239,275,5
8019,389,311,1
8020,649,288,0
8021,192,323,4
8022,1239,275,5
8023,388,312,1
8024,650,287,0
8025,191,323,4
8026,1238,275,5
8027,388,311,1
8028,649,287,0
8029,191,323,4
8030,1239,275,5
8031,389,312,1
8032,648,288,0
8033,192,324,4
8034,1239,275,5
8035,389,312,1
8036,647,288,0
8037,192,324,4
8038,1239,275,5
8039,389,312,1
8040,649,289,0
8041,192,324,4
8042,1239,275,5
8043,389,312,1
8044,649,288,0
