ID,x1,y1,x2,y2,x3,y3,x4,y4,x_centroide,y_centroide,fecha_hora,nom_img,camara,posicion_camara
11822,171,70,171,529,617,529,617,70,394,299,2023-06-28 08-51-12,IMGP1_2023-06-28_08-51-12,cam1,p1
11823,1034,12,1034,593,1466,593,1466,12,1250,303,2023-06-28 08-52-12,IMGP1_2023-06-28_08-52-12,cam1,p1
11824,727,57,727,517,1146,517,1146,57,937,287,2023-06-28 08-52-12,IMGP1_2023-06-28_08-52-12,cam1,p1
11825,3,118,3,507,368,507,368,118,185,313,2023-06-28 08-52-12,IMGP1_2023-06-28_08-52-12,cam1,p1
11826,0,135,0,488,170,488,170,135,85,312,2023-06-28 08-52-12,IMGP1_2023-06-28_08-52-12,cam1,p1
11827,445,42,445,498,861,498,861,42,653,270,2023-06-28 08-52-12,IMGP1_2023-06-28_08-52-12,cam1,p1
11828,170,72,170,528,617,528,617,72,393,300,2023-06-28 08-52-12,IMGP1_2023-06-28_08-52-12,cam1,p1
11829,1033,10,1033,592,1467,592,1467,10,1250,301,2023-06-28 08-53-12,IMGP1_2023-06-28_08-53-12,cam1,p1
11830,727,59,727,517,1147,517,1147,59,937,288,2023-06-28 08-53-12,IMGP1_2023-06-28_08-53-12,cam1,p1
11831,4,118,4,506,368,506,368,118,186,312,2023-06-28 08-53-12,IMGP1_2023-06-28_08-53-12,cam1,p1
11832,0,136,0,489,170,489,170,136,85,313,2023-06-28 08-53-12,IMGP1_2023-06-28_08-53-12,cam1,p1
11833,447,42,447,499,861,499,861,42,654,270,2023-06-28 08-53-12,IMGP1_2023-06-28_08-53-12,cam1,p1
11834,170,70,170,529,618,529,618,70,394,300,2023-06-28 08-53-12,IMGP1_2023-06-28_08-53-12,cam1,p1
11835,1033,11,1033,593,1465,593,1465,11,1249,302,2023-06-28 08-54-12,IMGP1_2023-06-28_08-54-12,cam1,p1
11836,728,58,728,517,1146,517,1146,58,937,288,2023-06-28 08-54-12,IMGP1_2023-06-28_08-54-12,cam1,p1
11837,6,118,6,507,367,507,367,118,186,312,2023-06-28 08-54-12,IMGP1_2023-06-28_08-54-12,cam1,p1
11838,0,135,0,489,169,489,169,135,84,312,2023-06-28 08-54-12,IMGP1_2023-06-28_08-54-12,cam1,p1
11839,445,42,445,497,862,497,862,42,653,270,2023-06-28 08-54-12,IMGP1_2023-06-28_08-54-12,cam1,p1
11840,170,71,170,528,619,528,619,71,394,300,2023-06-28 08-54-12,IMGP1_2023-06-28_08-54-12,cam1,p1
11841,728,59,728,518,1147,518,1147,59,937,288,2023-06-28 08-55-12,IMGP1_2023-06-28_08-55-12,cam1,p1
11842,1033,11,1033,593,1465,593,1465,11,1249,302,2023-06-28 08-55-12,IMGP1_2023-06-28_08-55-12,cam1,p1
11843,4,118,4,506,367,506,367,118,186,312,2023-06-28 08-55-12,IMGP1_2023-06-28_08-55-12,cam1,p1
11844,0,136,0,489,169,489,169,136,84,313,2023-06-28 08-55-12,IMGP1_2023-06-28_08-55-12,cam1,p1
11845,447,41,447,498,861,498,861,41,654,270,2023-06-28 08-55-12,IMGP1_2023-06-28_08-55-12,cam1,p1
11846,171,71,171,529,618,529,618,71,394,300,2023-06-28 08-55-12,IMGP1_2023-06-28_08-55-12,cam1,p1
11847,1033,11,1033,592,1466,592,1466,11,1249,301,2023-06-28 08-56-12,IMGP1_2023-06-28_08-56-12,cam1,p1
11848,727,58,727,516,1147,516,1147,58,937,287,2023-06-28 08-56-12,IMGP1_2023-06-28_08-56-12,cam1,p1
11849,7,118,7,505,369,505,369,118,188,311,2023-06-28 08-56-12,IMGP1_2023-06-28_08-56-12,cam1,p1
11850,0,139,0,490,172,490,172,139,86,315,2023-06-28 08-56-12,IMGP1_2023-06-28_08-56-12,cam1,p1
11851,447,41,447,498,861,498,861,41,654,270,2023-06-28 08-56-12,IMGP1_2023-06-28_08-56-12,cam1,p1
11852,171,70,171,528,618,528,618,70,394,299,2023-06-28 08-56-12,IMGP1_2023-06-28_08-56-12,cam1,p1
11853,1033,11,1033,592,1466,592,1466,11,1250,302,2023-06-28 08-57-12,IMGP1_2023-06-28_08-57-12,cam1,p1
11854,727,58,727,516,1147,516,1147,58,937,287,2023-06-28 08-57-12,IMGP1_2023-06-28_08-57-12,cam1,p1
11855,8,117,8,505,367,505,367,117,187,311,2023-06-28 08-57-12,IMGP1_2023-06-28_08-57-12,cam1,p1
11856,0,137,0,489,170,489,170,137,85,313,2023-06-28 08-57-12,IMGP1_2023-06-28_08-57-12,cam1,p1
11857,171,70,171,529,618,529,618,70,395,300,2023-06-28 08-57-12,IMGP1_2023-06-28_08-57-12,cam1,p1
11858,443,42,443,498,861,498,861,42,652,270,2023-06-28 08-57-12,IMGP1_2023-06-28_08-57-12,cam1,p1
11859,727,58,727,517,1146,517,1146,58,937,287,2023-06-28 08-58-12,IMGP1_2023-06-28_08-58-12,cam1,p1
11860,1033,10,1033,591,1464,591,1464,10,1248,301,2023-06-28 08-58-12,IMGP1_2023-06-28_08-58-12,cam1,p1
11861,3,118,3,506,367,506,367,118,185,312,2023-06-28 08-58-12,IMGP1_2023-06-28_08-58-12,cam1,p1
11862,0,134,0,489,170,489,170,134,85,312,2023-06-28 08-58-12,IMGP1_2023-06-28_08-58-12,cam1,p1
11863,171,70,171,529,618,529,618,70,394,299,2023-06-28 08-58-12,IMGP1_2023-06-28_08-58-12,cam1,p1
11864,444,42,444,496,861,496,861,42,653,269,2023-06-28 08-58-12,IMGP1_2023-06-28_08-58-12,cam1,p1
11865,1033,10,1033,593,1465,593,1465,10,1249,302,2023-06-28 08-59-12,IMGP1_2023-06-28_08-59-12,cam1,p1
11866,727,58,727,517,1147,517,1147,58,937,288,2023-06-28 08-59-12,IMGP1_2023-06-28_08-59-12,cam1,p1
11867,6,118,6,506,367,506,367,118,187,312,2023-06-28 08-59-12,IMGP1_2023-06-28_08-59-12,cam1,p1
11868,447,41,447,498,861,498,861,41,654,270,2023-06-28 08-59-12,IMGP1_2023-06-28_08-59-12,cam1,p1
11869,0,135,0,490,170,490,170,135,85,312,2023-06-28 08-59-12,IMGP1_2023-06-28_08-59-12,cam1,p1
11870,170,71,170,529,619,529,619,71,395,300,2023-06-28 08-59-12,IMGP1_2023-06-28_08-59-12,cam1,p1
11871,1033,11,1033,594,1465,594,1465,11,1249,302,2023-06-28 09-00-13,IMGP1_2023-06-28_09-00-13,cam1,p1
11872,727,59,727,518,1146,518,1146,59,937,289,2023-06-28 09-00-13,IMGP1_2023-06-28_09-00-13,cam1,p1
11873,3,118,3,506,369,506,369,118,186,312,2023-06-28 09-00-13,IMGP1_2023-06-28_09-00-13,cam1,p1
11874,0,134,0,491,172,491,172,134,86,312,2023-06-28 09-00-13,IMGP1_2023-06-28_09-00-13,cam1,p1
11875,448,42,448,499,862,499,862,42,655,270,2023-06-28 09-00-13,IMGP1_2023-06-28_09-00-13,cam1,p1
11876,169,71,169,529,620,529,620,71,394,300,2023-06-28 09-00-13,IMGP1_2023-06-28_09-00-13,cam1,p1
11877,1034,11,1034,595,1465,595,1465,11,1249,303,2023-06-28 09-01-13,IMGP1_2023-06-28_09-01-13,cam1,p1
11878,728,59,728,517,1146,517,1146,59,937,288,2023-06-28 09-01-13,IMGP1_2023-06-28_09-01-13,cam1,p1
11879,6,118,6,507,367,507,367,118,187,313,2023-06-28 09-01-13,IMGP1_2023-06-28_09-01-13,cam1,p1
11880,0,137,0,490,169,490,169,137,84,313,2023-06-28 09-01-13,IMGP1_2023-06-28_09-01-13,cam1,p1
11881,445,43,445,498,862,498,862,43,653,271,2023-06-28 09-01-13,IMGP1_2023-06-28_09-01-13,cam1,p1
11882,172,70,172,530,618,530,618,70,395,300,2023-06-28 09-01-13,IMGP1_2023-06-28_09-01-13,cam1,p1
11883,1033,10,1033,593,1463,593,1463,10,1248,301,2023-06-28 09-02-13,IMGP1_2023-06-28_09-02-13,cam1,p1
11884,727,57,727,516,1146,516,1146,57,936,287,2023-06-28 09-02-13,IMGP1_2023-06-28_09-02-13,cam1,p1
11885,2,117,2,505,366,505,366,117,184,311,2023-06-28 09-02-13,IMGP1_2023-06-28_09-02-13,cam1,p1
11886,0,132,0,485,170,485,170,132,85,309,2023-06-28 09-02-13,IMGP1_2023-06-28_09-02-13,cam1,p1
11887,444,41,444,496,860,496,860,41,652,269,2023-06-28 09-02-13,IMGP1_2023-06-28_09-02-13,cam1,p1
11888,169,70,169,527,617,527,617,70,393,299,2023-06-28 09-02-13,IMGP1_2023-06-28_09-02-13,cam1,p1
11889,1032,11,1032,591,1467,591,1467,11,1249,301,2023-06-28 09-03-13,IMGP1_2023-06-28_09-03-13,cam1,p1
11890,726,57,726,516,1146,516,1146,57,936,287,2023-06-28 09-03-13,IMGP1_2023-06-28_09-03-13,cam1,p1
11891,1,117,1,506,365,506,365,117,183,311,2023-06-28 09-03-13,IMGP1_2023-06-28_09-03-13,cam1,p1
11892,0,133,0,480,168,480,168,133,84,306,2023-06-28 09-03-13,IMGP1_2023-06-28_09-03-13,cam1,p1
11893,444,42,444,496,859,496,859,42,652,269,2023-06-28 09-03-13,IMGP1_2023-06-28_09-03-13,cam1,p1
11894,169,71,169,527,617,527,617,71,393,299,2023-06-28 09-03-13,IMGP1_2023-06-28_09-03-13,cam1,p1
11895,791,243,791,993,1420,993,1420,243,1106,618,2023-06-28 09-04-13,IMGP1_2023-06-28_09-04-13,cam1,p1
11896,725,55,725,513,1152,513,1152,55,939,284,2023-06-28 09-04-13,IMGP1_2023-06-28_09-04-13,cam1,p1
11897,1,116,1,505,364,505,364,116,183,311,2023-06-28 09-04-13,IMGP1_2023-06-28_09-04-13,cam1,p1
11898,0,132,0,475,167,475,167,132,83,303,2023-06-28 09-04-13,IMGP1_2023-06-28_09-04-13,cam1,p1
11899,168,71,168,525,615,525,615,71,391,298,2023-06-28 09-04-13,IMGP1_2023-06-28_09-04-13,cam1,p1
11900,443,40,443,495,858,495,858,40,650,268,2023-06-28 09-04-13,IMGP1_2023-06-28_09-04-13,cam1,p1
11901,725,56,725,510,1152,510,1152,56,938,283,2023-06-28 09-05-13,IMGP1_2023-06-28_09-05-13,cam1,p1
11902,1,116,1,504,364,504,364,116,182,310,2023-06-28 09-05-13,IMGP1_2023-06-28_09-05-13,cam1,p1
11903,443,40,443,495,858,495,858,40,650,268,2023-06-28 09-05-13,IMGP1_2023-06-28_09-05-13,cam1,p1
11904,0,130,0,469,168,469,168,130,84,300,2023-06-28 09-05-13,IMGP1_2023-06-28_09-05-13,cam1,p1
11905,168,70,168,526,615,526,615,70,391,298,2023-06-28 09-05-13,IMGP1_2023-06-28_09-05-13,cam1,p1
11906,726,57,726,512,1152,512,1152,57,939,285,2023-06-28 09-06-13,IMGP1_2023-06-28_09-06-13,cam1,p1
11907,1,117,1,506,366,506,366,117,183,311,2023-06-28 09-06-13,IMGP1_2023-06-28_09-06-13,cam1,p1
11908,0,131,0,483,168,483,168,131,84,307,2023-06-28 09-06-13,IMGP1_2023-06-28_09-06-13,cam1,p1
11909,443,41,443,496,860,496,860,41,652,269,2023-06-28 09-06-13,IMGP1_2023-06-28_09-06-13,cam1,p1
11910,168,71,168,526,619,526,619,71,394,298,2023-06-28 09-06-13,IMGP1_2023-06-28_09-06-13,cam1,p1
11911,727,58,727,517,1154,517,1154,58,941,288,2023-06-28 09-07-13,IMGP1_2023-06-28_09-07-13,cam1,p1
11912,3,118,3,506,366,506,366,118,185,312,2023-06-28 09-07-13,IMGP1_2023-06-28_09-07-13,cam1,p1
11913,0,135,0,490,170,490,170,135,85,312,2023-06-28 09-07-13,IMGP1_2023-06-28_09-07-13,cam1,p1
11914,444,41,444,498,861,498,861,41,653,270,2023-06-28 09-07-13,IMGP1_2023-06-28_09-07-13,cam1,p1
11915,172,71,172,527,619,527,619,71,396,299,2023-06-28 09-07-13,IMGP1_2023-06-28_09-07-13,cam1,p1
11916,727,59,727,517,1154,517,1154,59,940,288,2023-06-28 09-08-13,IMGP1_2023-06-28_09-08-13,cam1,p1
11917,9,118,9,506,366,506,366,118,188,312,2023-06-28 09-08-13,IMGP1_2023-06-28_09-08-13,cam1,p1
11918,0,133,0,488,171,488,171,133,85,311,2023-06-28 09-08-13,IMGP1_2023-06-28_09-08-13,cam1,p1
11919,171,70,171,529,618,529,618,70,395,300,2023-06-28 09-08-13,IMGP1_2023-06-28_09-08-13,cam1,p1
11920,444,42,444,497,861,497,861,42,653,270,2023-06-28 09-08-13,IMGP1_2023-06-28_09-08-13,cam1,p1
11921,727,58,727,516,1155,516,1155,58,941,287,2023-06-28 09-09-13,IMGP1_2023-06-28_09-09-13,cam1,p1
11922,6,118,6,506,368,506,368,118,187,312,2023-06-28 09-09-13,IMGP1_2023-06-28_09-09-13,cam1,p1
11923,0,135,0,490,173,490,173,135,86,313,2023-06-28 09-09-13,IMGP1_2023-06-28_09-09-13,cam1,p1
11924,171,71,171,529,619,529,619,71,395,300,2023-06-28 09-09-13,IMGP1_2023-06-28_09-09-13,cam1,p1
11925,444,41,444,498,862,498,862,41,653,269,2023-06-28 09-09-13,IMGP1_2023-06-28_09-09-13,cam1,p1
11926,727,58,727,517,1155,517,1155,58,941,287,2023-06-28 09-10-13,IMGP1_2023-06-28_09-10-13,cam1,p1
11927,5,118,5,505,366,505,366,118,186,312,2023-06-28 09-10-13,IMGP1_2023-06-28_09-10-13,cam1,p1
11928,447,41,447,498,861,498,861,41,654,270,2023-06-28 09-10-13,IMGP1_2023-06-28_09-10-13,cam1,p1
11929,0,134,0,489,175,489,175,134,87,312,2023-06-28 09-10-13,IMGP1_2023-06-28_09-10-13,cam1,p1
11930,171,70,171,529,619,529,619,70,395,300,2023-06-28 09-10-13,IMGP1_2023-06-28_09-10-13,cam1,p1
11931,728,59,728,516,1155,516,1155,59,941,288,2023-06-28 09-11-13,IMGP1_2023-06-28_09-11-13,cam1,p1
11932,7,118,7,506,368,506,368,118,187,312,2023-06-28 09-11-13,IMGP1_2023-06-28_09-11-13,cam1,p1
11933,0,135,0,489,175,489,175,135,87,312,2023-06-28 09-11-13,IMGP1_2023-06-28_09-11-13,cam1,p1
11934,447,41,447,498,862,498,862,41,654,270,2023-06-28 09-11-13,IMGP1_2023-06-28_09-11-13,cam1,p1
11935,170,70,170,528,620,528,620,70,395,299,2023-06-28 09-11-13,IMGP1_2023-06-28_09-11-13,cam1,p1
11936,727,58,727,516,1156,516,1156,58,942,287,2023-06-28 09-12-13,IMGP1_2023-06-28_09-12-13,cam1,p1
11937,5,118,5,506,368,506,368,118,187,312,2023-06-28 09-12-13,IMGP1_2023-06-28_09-12-13,cam1,p1
11938,0,135,0,490,172,490,172,135,86,312,2023-06-28 09-12-13,IMGP1_2023-06-28_09-12-13,cam1,p1
11939,448,42,448,498,861,498,861,42,655,270,2023-06-28 09-12-13,IMGP1_2023-06-28_09-12-13,cam1,p1
11940,172,70,172,530,619,530,619,70,396,300,2023-06-28 09-12-13,IMGP1_2023-06-28_09-12-13,cam1,p1
11941,727,57,727,516,1155,516,1155,57,941,286,2023-06-28 09-13-13,IMGP1_2023-06-28_09-13-13,cam1,p1
11942,7,118,7,506,369,506,369,118,188,312,2023-06-28 09-13-13,IMGP1_2023-06-28_09-13-13,cam1,p1
11943,0,134,0,489,172,489,172,134,86,312,2023-06-28 09-13-13,IMGP1_2023-06-28_09-13-13,cam1,p1
11944,447,42,447,498,862,498,862,42,654,270,2023-06-28 09-13-13,IMGP1_2023-06-28_09-13-13,cam1,p1
11945,171,70,171,528,621,528,621,70,396,299,2023-06-28 09-13-13,IMGP1_2023-06-28_09-13-13,cam1,p1
11946,727,57,727,514,1155,514,1155,57,941,286,2023-06-28 09-14-14,IMGP1_2023-06-28_09-14-14,cam1,p1
11947,8,118,8,506,368,506,368,118,188,312,2023-06-28 09-14-14,IMGP1_2023-06-28_09-14-14,cam1,p1
11948,447,42,447,496,860,496,860,42,654,269,2023-06-28 09-14-14,IMGP1_2023-06-28_09-14-14,cam1,p1
11949,170,71,170,528,620,528,620,71,395,299,2023-06-28 09-14-14,IMGP1_2023-06-28_09-14-14,cam1,p1
11950,0,136,0,490,173,490,173,136,86,313,2023-06-28 09-14-14,IMGP1_2023-06-28_09-14-14,cam1,p1
11951,727,57,727,516,1155,516,1155,57,941,286,2023-06-28 09-15-14,IMGP1_2023-06-28_09-15-14,cam1,p1
11952,8,117,8,505,368,505,368,117,188,311,2023-06-28 09-15-14,IMGP1_2023-06-28_09-15-14,cam1,p1
11953,0,133,0,489,175,489,175,133,87,311,2023-06-28 09-15-14,IMGP1_2023-06-28_09-15-14,cam1,p1
11954,447,41,447,497,861,497,861,41,654,269,2023-06-28 09-15-14,IMGP1_2023-06-28_09-15-14,cam1,p1
11955,170,70,170,527,620,527,620,70,395,299,2023-06-28 09-15-14,IMGP1_2023-06-28_09-15-14,cam1,p1
11956,727,57,727,515,1155,515,1155,57,941,286,2023-06-28 09-16-14,IMGP1_2023-06-28_09-16-14,cam1,p1
11957,8,118,8,505,367,505,367,118,188,311,2023-06-28 09-16-14,IMGP1_2023-06-28_09-16-14,cam1,p1
11958,169,68,169,528,620,528,620,68,395,298,2023-06-28 09-16-14,IMGP1_2023-06-28_09-16-14,cam1,p1
11959,447,41,447,497,860,497,860,41,654,269,2023-06-28 09-16-14,IMGP1_2023-06-28_09-16-14,cam1,p1
11960,0,133,0,488,178,488,178,133,89,311,2023-06-28 09-16-14,IMGP1_2023-06-28_09-16-14,cam1,p1
11961,727,57,727,514,1155,514,1155,57,941,286,2023-06-28 09-17-14,IMGP1_2023-06-28_09-17-14,cam1,p1
11962,8,117,8,504,368,504,368,117,188,311,2023-06-28 09-17-14,IMGP1_2023-06-28_09-17-14,cam1,p1
11963,447,40,447,498,860,498,860,40,654,269,2023-06-28 09-17-14,IMGP1_2023-06-28_09-17-14,cam1,p1
11964,169,70,169,527,620,527,620,70,394,298,2023-06-28 09-17-14,IMGP1_2023-06-28_09-17-14,cam1,p1
11965,0,133,0,488,179,488,179,133,89,311,2023-06-28 09-17-14,IMGP1_2023-06-28_09-17-14,cam1,p1
11966,727,57,727,513,1155,513,1155,57,941,285,2023-06-28 09-18-14,IMGP1_2023-06-28_09-18-14,cam1,p1
11967,6,117,6,504,369,504,369,117,188,311,2023-06-28 09-18-14,IMGP1_2023-06-28_09-18-14,cam1,p1
11968,447,41,447,498,860,498,860,41,654,269,2023-06-28 09-18-14,IMGP1_2023-06-28_09-18-14,cam1,p1
11969,170,68,170,527,619,527,619,68,394,298,2023-06-28 09-18-14,IMGP1_2023-06-28_09-18-14,cam1,p1
11970,0,134,0,489,178,489,178,134,89,311,2023-06-28 09-18-14,IMGP1_2023-06-28_09-18-14,cam1,p1
11971,728,58,728,514,1155,514,1155,58,941,286,2023-06-28 09-19-14,IMGP1_2023-06-28_09-19-14,cam1,p1
11972,5,117,5,504,367,504,367,117,186,311,2023-06-28 09-19-14,IMGP1_2023-06-28_09-19-14,cam1,p1
11973,447,41,447,497,860,497,860,41,654,269,2023-06-28 09-19-14,IMGP1_2023-06-28_09-19-14,cam1,p1
11974,170,69,170,527,620,527,620,69,395,298,2023-06-28 09-19-14,IMGP1_2023-06-28_09-19-14,cam1,p1
11975,0,133,0,489,175,489,175,133,87,311,2023-06-28 09-19-14,IMGP1_2023-06-28_09-19-14,cam1,p1
11976,727,57,727,514,1155,514,1155,57,941,286,2023-06-28 09-20-14,IMGP1_2023-06-28_09-20-14,cam1,p1
11977,7,117,7,504,367,504,367,117,187,311,2023-06-28 09-20-14,IMGP1_2023-06-28_09-20-14,cam1,p1
11978,447,40,447,498,860,498,860,40,653,269,2023-06-28 09-20-14,IMGP1_2023-06-28_09-20-14,cam1,p1
11979,169,70,169,527,620,527,620,70,395,299,2023-06-28 09-20-14,IMGP1_2023-06-28_09-20-14,cam1,p1
11980,0,133,0,490,172,490,172,133,86,311,2023-06-28 09-20-14,IMGP1_2023-06-28_09-20-14,cam1,p1
11981,727,58,727,516,1154,516,1154,58,941,287,2023-06-28 09-21-14,IMGP1_2023-06-28_09-21-14,cam1,p1
11982,4,118,4,505,367,505,367,118,185,311,2023-06-28 09-21-14,IMGP1_2023-06-28_09-21-14,cam1,p1
11983,446,41,446,497,860,497,860,41,653,269,2023-06-28 09-21-14,IMGP1_2023-06-28_09-21-14,cam1,p1
11984,169,70,169,528,620,528,620,70,395,299,2023-06-28 09-21-14,IMGP1_2023-06-28_09-21-14,cam1,p1
11985,0,134,0,490,176,490,176,134,88,312,2023-06-28 09-21-14,IMGP1_2023-06-28_09-21-14,cam1,p1
11986,727,58,727,516,1155,516,1155,58,941,287,2023-06-28 09-22-14,IMGP1_2023-06-28_09-22-14,cam1,p1
11987,9,118,9,505,368,505,368,118,188,311,2023-06-28 09-22-14,IMGP1_2023-06-28_09-22-14,cam1,p1
11988,447,41,447,497,860,497,860,41,653,269,2023-06-28 09-22-14,IMGP1_2023-06-28_09-22-14,cam1,p1
11989,170,70,170,528,619,528,619,70,394,299,2023-06-28 09-22-14,IMGP1_2023-06-28_09-22-14,cam1,p1
11990,0,133,0,489,175,489,175,133,87,311,2023-06-28 09-22-14,IMGP1_2023-06-28_09-22-14,cam1,p1
11991,728,58,728,516,1155,516,1155,58,941,287,2023-06-28 09-23-14,IMGP1_2023-06-28_09-23-14,cam1,p1
11992,5,118,5,505,369,505,369,118,187,312,2023-06-28 09-23-14,IMGP1_2023-06-28_09-23-14,cam1,p1
11993,447,42,447,499,860,499,860,42,654,270,2023-06-28 09-23-14,IMGP1_2023-06-28_09-23-14,cam1,p1
11994,170,69,170,528,620,528,620,69,395,299,2023-06-28 09-23-14,IMGP1_2023-06-28_09-23-14,cam1,p1
11995,0,134,0,490,172,490,172,134,86,312,2023-06-28 09-23-14,IMGP1_2023-06-28_09-23-14,cam1,p1
11996,728,58,728,517,1155,517,1155,58,942,288,2023-06-28 09-24-14,IMGP1_2023-06-28_09-24-14,cam1,p1
11997,6,119,6,506,368,506,368,119,187,312,2023-06-28 09-24-14,IMGP1_2023-06-28_09-24-14,cam1,p1
11998,170,69,170,528,619,528,619,69,395,299,2023-06-28 09-24-14,IMGP1_2023-06-28_09-24-14,cam1,p1
11999,447,42,447,499,861,499,861,42,654,270,2023-06-28 09-24-14,IMGP1_2023-06-28_09-24-14,cam1,p1
12000,0,134,0,490,172,490,172,134,86,312,2023-06-28 09-24-14,IMGP1_2023-06-28_09-24-14,cam1,p1
12001,728,57,728,517,1155,517,1155,57,941,287,2023-06-28 09-25-14,IMGP1_2023-06-28_09-25-14,cam1,p1
12002,8,118,8,506,369,506,369,118,189,312,2023-06-28 09-25-14,IMGP1_2023-06-28_09-25-14,cam1,p1
12003,448,41,448,499,861,499,861,41,655,270,2023-06-28 09-25-14,IMGP1_2023-06-28_09-25-14,cam1,p1
12004,171,69,171,528,620,528,620,69,396,299,2023-06-28 09-25-14,IMGP1_2023-06-28_09-25-14,cam1,p1
12005,0,136,0,491,173,491,173,136,86,313,2023-06-28 09-25-14,IMGP1_2023-06-28_09-25-14,cam1,p1
12006,728,57,728,516,1154,516,1154,57,941,286,2023-06-28 09-26-14,IMGP1_2023-06-28_09-26-14,cam1,p1
12007,2,118,2,506,369,506,369,118,186,312,2023-06-28 09-26-14,IMGP1_2023-06-28_09-26-14,cam1,p1
12008,0,134,0,487,178,487,178,134,89,311,2023-06-28 09-26-14,IMGP1_2023-06-28_09-26-14,cam1,p1
12009,448,42,448,498,860,498,860,42,654,270,2023-06-28 09-26-14,IMGP1_2023-06-28_09-26-14,cam1,p1
12010,171,71,171,529,619,529,619,71,395,300,2023-06-28 09-26-14,IMGP1_2023-06-28_09-26-14,cam1,p1
12011,727,56,727,514,1155,514,1155,56,941,285,2023-06-28 09-27-14,IMGP1_2023-06-28_09-27-14,cam1,p1
12012,4,117,4,506,366,506,366,117,185,311,2023-06-28 09-27-14,IMGP1_2023-06-28_09-27-14,cam1,p1
12013,0,134,0,487,171,487,171,134,85,310,2023-06-28 09-27-14,IMGP1_2023-06-28_09-27-14,cam1,p1
12014,447,42,447,497,860,497,860,42,654,270,2023-06-28 09-27-14,IMGP1_2023-06-28_09-27-14,cam1,p1
12015,170,70,170,528,619,528,619,70,395,299,2023-06-28 09-27-14,IMGP1_2023-06-28_09-27-14,cam1,p1
12016,727,56,727,515,1155,515,1155,56,941,285,2023-06-28 17-52-53,IMGP1_2023-06-28_17-52-53,cam1,p1
12017,6,117,6,505,368,505,368,117,187,311,2023-06-28 17-52-53,IMGP1_2023-06-28_17-52-53,cam1,p1
12018,0,133,0,489,173,489,173,133,86,311,2023-06-28 17-52-53,IMGP1_2023-06-28_17-52-53,cam1,p1
12019,170,69,170,527,619,527,619,69,395,298,2023-06-28 17-52-53,IMGP1_2023-06-28_17-52-53,cam1,p1
12020,447,40,447,498,861,498,861,40,654,269,2023-06-28 17-52-53,IMGP1_2023-06-28_17-52-53,cam1,p1
12021,1259,437,1259,1072,1768,1072,1768,437,1513,754,2023-06-28 17-52-53,IMGP1_2023-06-28_17-52-53,cam1,p1
12022,727,57,727,514,1155,514,1155,57,941,285,2023-06-28 17-53-53,IMGP1_2023-06-28_17-53-53,cam1,p1
12023,9,117,9,505,368,505,368,117,188,311,2023-06-28 17-53-53,IMGP1_2023-06-28_17-53-53,cam1,p1
12024,1486,0,1486,543,1865,543,1865,0,1675,271,2023-06-28 17-53-53,IMGP1_2023-06-28_17-53-53,cam1,p1
12025,447,40,447,497,860,497,860,40,654,269,2023-06-28 17-53-53,IMGP1_2023-06-28_17-53-53,cam1,p1
12026,0,133,0,490,174,490,174,133,87,311,2023-06-28 17-53-53,IMGP1_2023-06-28_17-53-53,cam1,p1
12027,170,69,170,527,620,527,620,69,395,298,2023-06-28 17-53-53,IMGP1_2023-06-28_17-53-53,cam1,p1
12028,728,57,728,516,1156,516,1156,57,942,287,2023-06-28 17-54-53,IMGP1_2023-06-28_17-54-53,cam1,p1
12029,1487,0,1487,543,1862,543,1862,0,1674,271,2023-06-28 17-54-53,IMGP1_2023-06-28_17-54-53,cam1,p1
12030,7,118,7,506,368,506,368,118,188,312,2023-06-28 17-54-53,IMGP1_2023-06-28_17-54-53,cam1,p1
12031,0,134,0,490,174,490,174,134,87,312,2023-06-28 17-54-53,IMGP1_2023-06-28_17-54-53,cam1,p1
12032,447,41,447,498,860,498,860,41,654,269,2023-06-28 17-54-53,IMGP1_2023-06-28_17-54-53,cam1,p1
12033,170,70,170,528,619,528,619,70,395,299,2023-06-28 17-54-53,IMGP1_2023-06-28_17-54-53,cam1,p1
12034,728,58,728,515,1155,515,1155,58,942,286,2023-06-28 17-55-53,IMGP1_2023-06-28_17-55-53,cam1,p1
12035,1486,0,1486,543,1863,543,1863,0,1675,271,2023-06-28 17-55-53,IMGP1_2023-06-28_17-55-53,cam1,p1
12036,7,118,7,506,368,506,368,118,187,312,2023-06-28 17-55-53,IMGP1_2023-06-28_17-55-53,cam1,p1
12037,448,42,448,497,861,497,861,42,654,270,2023-06-28 17-55-53,IMGP1_2023-06-28_17-55-53,cam1,p1
12038,0,135,0,489,173,489,173,135,86,312,2023-06-28 17-55-53,IMGP1_2023-06-28_17-55-53,cam1,p1
12039,170,70,170,528,619,528,619,70,395,299,2023-06-28 17-55-53,IMGP1_2023-06-28_17-55-53,cam1,p1
12040,727,57,727,515,1156,515,1156,57,942,286,2023-06-28 17-56-53,IMGP1_2023-06-28_17-56-53,cam1,p1
12041,5,118,5,506,369,506,369,118,187,312,2023-06-28 17-56-53,IMGP1_2023-06-28_17-56-53,cam1,p1
12042,1487,0,1487,543,1863,543,1863,0,1675,271,2023-06-28 17-56-53,IMGP1_2023-06-28_17-56-53,cam1,p1
12043,447,42,447,498,861,498,861,42,654,270,2023-06-28 17-56-53,IMGP1_2023-06-28_17-56-53,cam1,p1
