ID,x1,y1,x2,y2,x3,y3,x4,y4,x_centroide,y_centroide,fecha_hora,nom_img,camara,posicion_camara
4855,1419,132,1419,622,1844,622,1844,132,1631,377,2023-06-23 11-09-17,IMGP2_2023-06-23_11-09-17,cam2,p2
4856,606,182,606,553,952,553,952,182,779,368,2023-06-23 11-09-17,IMGP2_2023-06-23_11-09-17,cam2,p2
4857,1784,222,1784,714,1919,714,1919,222,1851,468,2023-06-23 11-09-17,IMGP2_2023-06-23_11-09-17,cam2,p2
4858,1041,147,1041,624,1532,624,1532,147,1287,386,2023-06-23 11-09-17,IMGP2_2023-06-23_11-09-17,cam2,p2
4859,410,200,410,543,756,543,756,200,583,372,2023-06-23 11-10-17,IMGP2_2023-06-23_11-10-17,cam2,p2
4860,1419,132,1419,621,1843,621,1843,132,1631,376,2023-06-23 11-10-17,IMGP2_2023-06-23_11-10-17,cam2,p2
4861,803,164,803,567,1219,567,1219,164,1011,365,2023-06-23 11-10-17,IMGP2_2023-06-23_11-10-17,cam2,p2
4862,605,182,605,553,953,553,953,182,779,368,2023-06-23 11-10-17,IMGP2_2023-06-23_11-10-17,cam2,p2
4863,1041,147,1041,624,1532,624,1532,147,1286,386,2023-06-23 11-10-17,IMGP2_2023-06-23_11-10-17,cam2,p2
4864,1783,221,1783,716,1919,716,1919,221,1851,469,2023-06-23 11-10-17,IMGP2_2023-06-23_11-10-17,cam2,p2
4865,1419,132,1419,621,1842,621,1842,132,1631,377,2023-06-23 11-11-18,IMGP2_2023-06-23_11-11-18,cam2,p2
4866,803,164,803,567,1219,567,1219,164,1011,366,2023-06-23 11-11-18,IMGP2_2023-06-23_11-11-18,cam2,p2
4867,410,200,410,543,756,543,756,200,583,371,2023-06-23 11-11-18,IMGP2_2023-06-23_11-11-18,cam2,p2
4868,605,182,605,553,952,553,952,182,779,368,2023-06-23 11-11-18,IMGP2_2023-06-23_11-11-18,cam2,p2
4869,1784,218,1784,717,1919,717,1919,218,1852,468,2023-06-23 11-11-18,IMGP2_2023-06-23_11-11-18,cam2,p2
4870,1040,148,1040,624,1533,624,1533,148,1287,386,2023-06-23 11-11-18,IMGP2_2023-06-23_11-11-18,cam2,p2
4871,1418,132,1418,622,1842,622,1842,132,1630,377,2023-06-23 11-12-18,IMGP2_2023-06-23_11-12-18,cam2,p2
4872,409,200,409,543,756,543,756,200,583,372,2023-06-23 11-12-18,IMGP2_2023-06-23_11-12-18,cam2,p2
4873,803,165,803,568,1219,568,1219,165,1011,367,2023-06-23 11-12-18,IMGP2_2023-06-23_11-12-18,cam2,p2
4874,605,183,605,554,952,554,952,183,778,368,2023-06-23 11-12-18,IMGP2_2023-06-23_11-12-18,cam2,p2
4875,1783,220,1783,717,1919,717,1919,220,1851,469,2023-06-23 11-12-18,IMGP2_2023-06-23_11-12-18,cam2,p2
4876,1041,149,1041,625,1531,625,1531,149,1286,387,2023-06-23 11-12-18,IMGP2_2023-06-23_11-12-18,cam2,p2
4877,1419,133,1419,622,1844,622,1844,133,1631,377,2023-06-23 11-13-18,IMGP2_2023-06-23_11-13-18,cam2,p2
4878,803,165,803,568,1219,568,1219,165,1011,367,2023-06-23 11-13-18,IMGP2_2023-06-23_11-13-18,cam2,p2
4879,409,200,409,543,756,543,756,200,583,372,2023-06-23 11-13-18,IMGP2_2023-06-23_11-13-18,cam2,p2
4880,605,183,605,554,951,554,951,183,778,369,2023-06-23 11-13-18,IMGP2_2023-06-23_11-13-18,cam2,p2
4881,1782,218,1782,716,1919,716,1919,218,1850,467,2023-06-23 11-13-18,IMGP2_2023-06-23_11-13-18,cam2,p2
4882,1040,148,1040,625,1532,625,1532,148,1286,386,2023-06-23 11-13-18,IMGP2_2023-06-23_11-13-18,cam2,p2
4883,1419,132,1419,622,1844,622,1844,132,1631,377,2023-06-23 11-14-18,IMGP2_2023-06-23_11-14-18,cam2,p2
4884,803,165,803,569,1220,569,1220,165,1011,367,2023-06-23 11-14-18,IMGP2_2023-06-23_11-14-18,cam2,p2
4885,409,200,409,544,757,544,757,200,583,372,2023-06-23 11-14-18,IMGP2_2023-06-23_11-14-18,cam2,p2
4886,606,182,606,556,953,556,953,182,779,369,2023-06-23 11-14-18,IMGP2_2023-06-23_11-14-18,cam2,p2
4887,1781,218,1781,718,1919,718,1919,218,1850,468,2023-06-23 11-14-18,IMGP2_2023-06-23_11-14-18,cam2,p2
4888,1041,149,1041,625,1532,625,1532,149,1287,387,2023-06-23 11-14-18,IMGP2_2023-06-23_11-14-18,cam2,p2
4889,1419,132,1419,622,1843,622,1843,132,1631,377,2023-06-23 11-15-18,IMGP2_2023-06-23_11-15-18,cam2,p2
4890,803,164,803,568,1219,568,1219,164,1011,366,2023-06-23 11-15-18,IMGP2_2023-06-23_11-15-18,cam2,p2
4891,409,199,409,543,755,543,755,199,582,371,2023-06-23 11-15-18,IMGP2_2023-06-23_11-15-18,cam2,p2
4892,606,182,606,556,954,556,954,182,780,369,2023-06-23 11-15-18,IMGP2_2023-06-23_11-15-18,cam2,p2
4893,1042,147,1042,625,1532,625,1532,147,1287,386,2023-06-23 11-15-18,IMGP2_2023-06-23_11-15-18,cam2,p2
4894,1782,217,1782,748,1919,748,1919,217,1851,482,2023-06-23 11-15-18,IMGP2_2023-06-23_11-15-18,cam2,p2
4895,1419,132,1419,622,1842,622,1842,132,1631,377,2023-06-23 11-16-18,IMGP2_2023-06-23_11-16-18,cam2,p2
4896,408,200,408,543,756,543,756,200,582,371,2023-06-23 11-16-18,IMGP2_2023-06-23_11-16-18,cam2,p2
4897,606,182,606,555,952,555,952,182,779,369,2023-06-23 11-16-18,IMGP2_2023-06-23_11-16-18,cam2,p2
4898,803,164,803,573,1219,573,1219,164,1011,369,2023-06-23 11-16-18,IMGP2_2023-06-23_11-16-18,cam2,p2
4899,1041,147,1041,625,1533,625,1533,147,1287,386,2023-06-23 11-16-18,IMGP2_2023-06-23_11-16-18,cam2,p2
4900,1782,217,1782,754,1919,754,1919,217,1850,485,2023-06-23 11-16-18,IMGP2_2023-06-23_11-16-18,cam2,p2
4901,1419,131,1419,621,1843,621,1843,131,1631,376,2023-06-23 11-17-18,IMGP2_2023-06-23_11-17-18,cam2,p2
4902,409,200,409,543,756,543,756,200,582,371,2023-06-23 11-17-18,IMGP2_2023-06-23_11-17-18,cam2,p2
4903,605,182,605,555,952,555,952,182,779,368,2023-06-23 11-17-18,IMGP2_2023-06-23_11-17-18,cam2,p2
4904,803,164,803,569,1219,569,1219,164,1011,366,2023-06-23 11-17-18,IMGP2_2023-06-23_11-17-18,cam2,p2
4905,1782,215,1782,759,1919,759,1919,215,1851,487,2023-06-23 11-17-18,IMGP2_2023-06-23_11-17-18,cam2,p2
4906,1040,146,1040,624,1533,624,1533,146,1287,385,2023-06-23 11-17-18,IMGP2_2023-06-23_11-17-18,cam2,p2
4907,1419,131,1419,621,1843,621,1843,131,1631,376,2023-06-23 11-18-18,IMGP2_2023-06-23_11-18-18,cam2,p2
4908,409,200,409,542,756,542,756,200,583,371,2023-06-23 11-18-18,IMGP2_2023-06-23_11-18-18,cam2,p2
4909,605,181,605,556,953,556,953,181,779,369,2023-06-23 11-18-18,IMGP2_2023-06-23_11-18-18,cam2,p2
4910,802,164,802,585,1220,585,1220,164,1011,374,2023-06-23 11-18-18,IMGP2_2023-06-23_11-18-18,cam2,p2
4911,1783,217,1783,761,1919,761,1919,217,1851,489,2023-06-23 11-18-18,IMGP2_2023-06-23_11-18-18,cam2,p2
4912,1041,146,1041,624,1531,624,1531,146,1286,385,2023-06-23 11-18-18,IMGP2_2023-06-23_11-18-18,cam2,p2
4913,1419,130,1419,620,1843,620,1843,130,1631,375,2023-06-23 11-19-18,IMGP2_2023-06-23_11-19-18,cam2,p2
4914,409,198,409,543,757,543,757,198,583,370,2023-06-23 11-19-18,IMGP2_2023-06-23_11-19-18,cam2,p2
4915,604,180,604,557,954,557,954,180,779,368,2023-06-23 11-19-18,IMGP2_2023-06-23_11-19-18,cam2,p2
4916,803,163,803,592,1218,592,1218,163,1011,377,2023-06-23 11-19-18,IMGP2_2023-06-23_11-19-18,cam2,p2
4917,1782,214,1782,760,1919,760,1919,214,1851,487,2023-06-23 11-19-18,IMGP2_2023-06-23_11-19-18,cam2,p2
4918,1040,146,1040,622,1530,622,1530,146,1285,384,2023-06-23 11-19-18,IMGP2_2023-06-23_11-19-18,cam2,p2
4919,1419,130,1419,621,1842,621,1842,130,1630,375,2023-06-23 11-20-19,IMGP2_2023-06-23_11-20-19,cam2,p2
4920,408,197,408,542,756,542,756,197,582,370,2023-06-23 11-20-19,IMGP2_2023-06-23_11-20-19,cam2,p2
4921,802,163,802,568,1218,568,1218,163,1010,365,2023-06-23 11-20-19,IMGP2_2023-06-23_11-20-19,cam2,p2
4922,604,180,604,556,953,556,953,180,778,368,2023-06-23 11-20-19,IMGP2_2023-06-23_11-20-19,cam2,p2
4923,1040,145,1040,623,1532,623,1532,145,1286,384,2023-06-23 11-20-19,IMGP2_2023-06-23_11-20-19,cam2,p2
4924,1781,214,1781,720,1919,720,1919,214,1850,467,2023-06-23 11-20-19,IMGP2_2023-06-23_11-20-19,cam2,p2
4925,1418,130,1418,620,1842,620,1842,130,1630,375,2023-06-23 11-21-19,IMGP2_2023-06-23_11-21-19,cam2,p2
4926,408,198,408,542,758,542,758,198,583,370,2023-06-23 11-21-19,IMGP2_2023-06-23_11-21-19,cam2,p2
4927,605,180,605,558,952,558,952,180,779,369,2023-06-23 11-21-19,IMGP2_2023-06-23_11-21-19,cam2,p2
4928,803,163,803,573,1218,573,1218,163,1010,368,2023-06-23 11-21-19,IMGP2_2023-06-23_11-21-19,cam2,p2
4929,1781,215,1781,753,1919,753,1919,215,1850,484,2023-06-23 11-21-19,IMGP2_2023-06-23_11-21-19,cam2,p2
4930,1040,146,1040,623,1530,623,1530,146,1285,384,2023-06-23 11-21-19,IMGP2_2023-06-23_11-21-19,cam2,p2
4931,1417,130,1417,620,1842,620,1842,130,1630,375,2023-06-23 11-22-19,IMGP2_2023-06-23_11-22-19,cam2,p2
4932,408,197,408,542,755,542,755,197,581,370,2023-06-23 11-22-19,IMGP2_2023-06-23_11-22-19,cam2,p2
4933,604,179,604,552,952,552,952,179,778,366,2023-06-23 11-22-19,IMGP2_2023-06-23_11-22-19,cam2,p2
4934,1039,146,1039,623,1530,623,1530,146,1285,384,2023-06-23 11-22-19,IMGP2_2023-06-23_11-22-19,cam2,p2
4935,802,163,802,594,1218,594,1218,163,1010,378,2023-06-23 11-22-19,IMGP2_2023-06-23_11-22-19,cam2,p2
4936,1780,213,1780,759,1919,759,1919,213,1850,486,2023-06-23 11-22-19,IMGP2_2023-06-23_11-22-19,cam2,p2
4937,1417,129,1417,619,1843,619,1843,129,1630,374,2023-06-23 11-23-19,IMGP2_2023-06-23_11-23-19,cam2,p2
4938,406,197,406,541,755,541,755,197,581,369,2023-06-23 11-23-19,IMGP2_2023-06-23_11-23-19,cam2,p2
4939,1039,145,1039,621,1531,621,1531,145,1285,383,2023-06-23 11-23-19,IMGP2_2023-06-23_11-23-19,cam2,p2
4940,1780,212,1780,753,1919,753,1919,212,1850,482,2023-06-23 11-23-19,IMGP2_2023-06-23_11-23-19,cam2,p2
4941,802,162,802,596,1218,596,1218,162,1010,379,2023-06-23 11-23-19,IMGP2_2023-06-23_11-23-19,cam2,p2
4942,603,178,603,555,952,555,952,178,777,367,2023-06-23 11-23-19,IMGP2_2023-06-23_11-23-19,cam2,p2
4943,1418,128,1418,619,1844,619,1844,128,1631,373,2023-06-23 11-24-19,IMGP2_2023-06-23_11-24-19,cam2,p2
4944,408,196,408,543,756,543,756,196,582,370,2023-06-23 11-24-19,IMGP2_2023-06-23_11-24-19,cam2,p2
4945,802,161,802,586,1218,586,1218,161,1010,374,2023-06-23 11-24-19,IMGP2_2023-06-23_11-24-19,cam2,p2
4946,1039,144,1039,621,1531,621,1531,144,1285,383,2023-06-23 11-24-19,IMGP2_2023-06-23_11-24-19,cam2,p2
4947,603,178,603,550,952,550,952,178,778,364,2023-06-23 11-24-19,IMGP2_2023-06-23_11-24-19,cam2,p2
4948,1780,211,1780,738,1919,738,1919,211,1850,475,2023-06-23 11-24-19,IMGP2_2023-06-23_11-24-19,cam2,p2
4949,1418,128,1418,619,1842,619,1842,128,1630,374,2023-06-23 11-25-19,IMGP2_2023-06-23_11-25-19,cam2,p2
4950,408,197,408,544,756,544,756,197,582,370,2023-06-23 11-25-19,IMGP2_2023-06-23_11-25-19,cam2,p2
4951,1040,145,1040,622,1531,622,1531,145,1285,383,2023-06-23 11-25-19,IMGP2_2023-06-23_11-25-19,cam2,p2
4952,802,162,802,592,1218,592,1218,162,1010,377,2023-06-23 11-25-19,IMGP2_2023-06-23_11-25-19,cam2,p2
4953,1781,211,1781,762,1919,762,1919,211,1850,486,2023-06-23 11-25-19,IMGP2_2023-06-23_11-25-19,cam2,p2
4954,603,178,603,552,952,552,952,178,777,365,2023-06-23 11-25-19,IMGP2_2023-06-23_11-25-19,cam2,p2
4955,1418,128,1418,620,1842,620,1842,128,1630,374,2023-06-23 11-26-19,IMGP2_2023-06-23_11-26-19,cam2,p2
4956,407,197,407,541,755,541,755,197,581,369,2023-06-23 11-26-19,IMGP2_2023-06-23_11-26-19,cam2,p2
4957,1040,145,1040,622,1531,622,1531,145,1285,383,2023-06-23 11-26-19,IMGP2_2023-06-23_11-26-19,cam2,p2
4958,803,162,803,594,1218,594,1218,162,1010,378,2023-06-23 11-26-19,IMGP2_2023-06-23_11-26-19,cam2,p2
4959,604,178,604,558,952,558,952,178,778,368,2023-06-23 11-26-19,IMGP2_2023-06-23_11-26-19,cam2,p2
4960,1781,211,1781,719,1919,719,1919,211,1850,465,2023-06-23 11-26-19,IMGP2_2023-06-23_11-26-19,cam2,p2
4961,1418,128,1418,619,1842,619,1842,128,1630,374,2023-06-23 11-27-19,IMGP2_2023-06-23_11-27-19,cam2,p2
4962,408,197,408,542,755,542,755,197,581,369,2023-06-23 11-27-19,IMGP2_2023-06-23_11-27-19,cam2,p2
4963,802,162,802,594,1218,594,1218,162,1010,378,2023-06-23 11-27-19,IMGP2_2023-06-23_11-27-19,cam2,p2
4964,604,179,604,552,952,552,952,179,778,365,2023-06-23 11-27-19,IMGP2_2023-06-23_11-27-19,cam2,p2
4965,1039,145,1039,622,1530,622,1530,145,1285,383,2023-06-23 11-27-19,IMGP2_2023-06-23_11-27-19,cam2,p2
4966,1779,215,1779,718,1919,718,1919,215,1849,467,2023-06-23 11-27-19,IMGP2_2023-06-23_11-27-19,cam2,p2
4967,1417,129,1417,620,1841,620,1841,129,1629,374,2023-06-23 11-28-19,IMGP2_2023-06-23_11-28-19,cam2,p2
4968,408,196,408,542,755,542,755,196,581,369,2023-06-23 11-28-19,IMGP2_2023-06-23_11-28-19,cam2,p2
4969,603,178,603,551,952,551,952,178,778,365,2023-06-23 11-28-19,IMGP2_2023-06-23_11-28-19,cam2,p2
4970,802,162,802,570,1218,570,1218,162,1010,366,2023-06-23 11-28-19,IMGP2_2023-06-23_11-28-19,cam2,p2
4971,1039,146,1039,622,1530,622,1530,146,1285,384,2023-06-23 11-28-19,IMGP2_2023-06-23_11-28-19,cam2,p2
4972,1780,218,1780,717,1919,717,1919,218,1849,467,2023-06-23 11-28-19,IMGP2_2023-06-23_11-28-19,cam2,p2
4973,1417,128,1417,620,1843,620,1843,128,1630,374,2023-06-23 11-29-19,IMGP2_2023-06-23_11-29-19,cam2,p2
4974,407,196,407,542,756,542,756,196,582,369,2023-06-23 11-29-19,IMGP2_2023-06-23_11-29-19,cam2,p2
4975,604,179,604,552,951,552,951,179,778,366,2023-06-23 11-29-19,IMGP2_2023-06-23_11-29-19,cam2,p2
4976,802,162,802,578,1218,578,1218,162,1010,370,2023-06-23 11-29-19,IMGP2_2023-06-23_11-29-19,cam2,p2
4977,1779,216,1779,714,1919,714,1919,216,1849,465,2023-06-23 11-29-19,IMGP2_2023-06-23_11-29-19,cam2,p2
4978,1039,145,1039,622,1529,622,1529,145,1284,383,2023-06-23 11-29-19,IMGP2_2023-06-23_11-29-19,cam2,p2
4979,1417,129,1417,620,1841,620,1841,129,1629,375,2023-06-23 11-30-19,IMGP2_2023-06-23_11-30-19,cam2,p2
4980,603,180,603,552,952,552,952,180,778,366,2023-06-23 11-30-19,IMGP2_2023-06-23_11-30-19,cam2,p2
4981,408,197,408,543,756,543,756,197,582,370,2023-06-23 11-30-19,IMGP2_2023-06-23_11-30-19,cam2,p2
4982,803,163,803,571,1218,571,1218,163,1011,367,2023-06-23 11-30-19,IMGP2_2023-06-23_11-30-19,cam2,p2
4983,1040,145,1040,623,1530,623,1530,145,1285,384,2023-06-23 11-30-19,IMGP2_2023-06-23_11-30-19,cam2,p2
4984,1780,218,1780,715,1919,715,1919,218,1849,466,2023-06-23 11-30-19,IMGP2_2023-06-23_11-30-19,cam2,p2
4985,1417,131,1417,621,1842,621,1842,131,1630,376,2023-06-23 11-31-19,IMGP2_2023-06-23_11-31-19,cam2,p2
4986,408,198,408,543,757,543,757,198,582,370,2023-06-23 11-31-19,IMGP2_2023-06-23_11-31-19,cam2,p2
4987,803,163,803,568,1219,568,1219,163,1011,366,2023-06-23 11-31-19,IMGP2_2023-06-23_11-31-19,cam2,p2
4988,604,181,604,553,952,553,952,181,778,367,2023-06-23 11-31-19,IMGP2_2023-06-23_11-31-19,cam2,p2
4989,1039,146,1039,623,1530,623,1530,146,1285,384,2023-06-23 11-31-19,IMGP2_2023-06-23_11-31-19,cam2,p2
4990,1780,221,1780,716,1919,716,1919,221,1849,468,2023-06-23 11-31-19,IMGP2_2023-06-23_11-31-19,cam2,p2
4991,1417,131,1417,621,1843,621,1843,131,1630,376,2023-06-23 11-32-19,IMGP2_2023-06-23_11-32-19,cam2,p2
4992,409,199,409,543,756,543,756,199,583,371,2023-06-23 11-32-19,IMGP2_2023-06-23_11-32-19,cam2,p2
4993,605,180,605,551,954,551,954,180,779,366,2023-06-23 11-32-19,IMGP2_2023-06-23_11-32-19,cam2,p2
4994,802,164,802,570,1218,570,1218,164,1010,367,2023-06-23 11-32-19,IMGP2_2023-06-23_11-32-19,cam2,p2
4995,1780,222,1780,717,1919,717,1919,222,1849,469,2023-06-23 11-32-19,IMGP2_2023-06-23_11-32-19,cam2,p2
4996,1040,146,1040,624,1530,624,1530,146,1285,385,2023-06-23 11-32-19,IMGP2_2023-06-23_11-32-19,cam2,p2
4997,1417,130,1417,621,1844,621,1844,130,1631,375,2023-06-23 11-33-20,IMGP2_2023-06-23_11-33-20,cam2,p2
4998,408,198,408,543,756,543,756,198,582,370,2023-06-23 11-33-20,IMGP2_2023-06-23_11-33-20,cam2,p2
4999,802,163,802,568,1218,568,1218,163,1010,366,2023-06-23 11-33-20,IMGP2_2023-06-23_11-33-20,cam2,p2
5000,604,179,604,552,951,552,951,179,778,366,2023-06-23 11-33-20,IMGP2_2023-06-23_11-33-20,cam2,p2
5001,1779,221,1779,715,1919,715,1919,221,1849,468,2023-06-23 11-33-20,IMGP2_2023-06-23_11-33-20,cam2,p2
5002,1039,145,1039,622,1529,622,1529,145,1284,384,2023-06-23 11-33-20,IMGP2_2023-06-23_11-33-20,cam2,p2
5003,408,196,408,542,755,542,755,196,581,369,2023-06-23 11-34-20,IMGP2_2023-06-23_11-34-20,cam2,p2
5004,1416,129,1416,620,1841,620,1841,129,1629,375,2023-06-23 11-34-20,IMGP2_2023-06-23_11-34-20,cam2,p2
5005,801,161,801,569,1219,569,1219,161,1010,365,2023-06-23 11-34-20,IMGP2_2023-06-23_11-34-20,cam2,p2
5006,604,179,604,551,951,551,951,179,778,365,2023-06-23 11-34-20,IMGP2_2023-06-23_11-34-20,cam2,p2
5007,1039,145,1039,622,1529,622,1529,145,1284,384,2023-06-23 11-34-20,IMGP2_2023-06-23_11-34-20,cam2,p2
5008,1779,220,1779,715,1919,715,1919,220,1849,467,2023-06-23 11-34-20,IMGP2_2023-06-23_11-34-20,cam2,p2
5009,1416,128,1416,620,1840,620,1840,128,1628,374,2023-06-23 11-35-20,IMGP2_2023-06-23_11-35-20,cam2,p2
5010,407,197,407,541,755,541,755,197,581,369,2023-06-23 11-35-20,IMGP2_2023-06-23_11-35-20,cam2,p2
5011,801,161,801,569,1218,569,1218,161,1009,365,2023-06-23 11-35-20,IMGP2_2023-06-23_11-35-20,cam2,p2
5012,1778,219,1778,714,1919,714,1919,219,1849,467,2023-06-23 11-35-20,IMGP2_2023-06-23_11-35-20,cam2,p2
5013,603,178,603,551,951,551,951,178,777,365,2023-06-23 11-35-20,IMGP2_2023-06-23_11-35-20,cam2,p2
5014,1039,144,1039,622,1530,622,1530,144,1284,383,2023-06-23 11-35-20,IMGP2_2023-06-23_11-35-20,cam2,p2
5015,1416,128,1416,620,1841,620,1841,128,1629,374,2023-06-23 11-36-20,IMGP2_2023-06-23_11-36-20,cam2,p2
5016,407,196,407,542,754,542,754,196,581,369,2023-06-23 11-36-20,IMGP2_2023-06-23_11-36-20,cam2,p2
5017,604,178,604,551,951,551,951,178,778,364,2023-06-23 11-36-20,IMGP2_2023-06-23_11-36-20,cam2,p2
5018,800,161,800,569,1218,569,1218,161,1009,365,2023-06-23 11-36-20,IMGP2_2023-06-23_11-36-20,cam2,p2
5019,1779,219,1779,713,1919,713,1919,219,1849,466,2023-06-23 11-36-20,IMGP2_2023-06-23_11-36-20,cam2,p2
5020,1038,144,1038,621,1530,621,1530,144,1284,383,2023-06-23 11-36-20,IMGP2_2023-06-23_11-36-20,cam2,p2
5021,407,196,407,541,754,541,754,196,580,368,2023-06-23 11-37-20,IMGP2_2023-06-23_11-37-20,cam2,p2
5022,800,161,800,568,1218,568,1218,161,1009,364,2023-06-23 11-37-20,IMGP2_2023-06-23_11-37-20,cam2,p2
5023,1415,129,1415,620,1841,620,1841,129,1628,374,2023-06-23 11-37-20,IMGP2_2023-06-23_11-37-20,cam2,p2
5024,603,178,603,551,952,551,952,178,778,365,2023-06-23 11-37-20,IMGP2_2023-06-23_11-37-20,cam2,p2
5025,1779,218,1779,714,1919,714,1919,218,1849,466,2023-06-23 11-37-20,IMGP2_2023-06-23_11-37-20,cam2,p2
5026,1038,144,1038,622,1530,622,1530,144,1284,383,2023-06-23 11-37-20,IMGP2_2023-06-23_11-37-20,cam2,p2
5027,406,196,406,540,753,540,753,196,580,368,2023-06-23 11-38-20,IMGP2_2023-06-23_11-38-20,cam2,p2
5028,1416,129,1416,620,1841,620,1841,129,1628,374,2023-06-23 11-38-20,IMGP2_2023-06-23_11-38-20,cam2,p2
5029,800,161,800,566,1217,566,1217,161,1008,363,2023-06-23 11-38-20,IMGP2_2023-06-23_11-38-20,cam2,p2
5030,604,178,604,550,951,550,951,178,778,364,2023-06-23 11-38-20,IMGP2_2023-06-23_11-38-20,cam2,p2
5031,1779,218,1779,715,1919,715,1919,218,1849,466,2023-06-23 11-38-20,IMGP2_2023-06-23_11-38-20,cam2,p2
5032,1037,144,1037,622,1531,622,1531,144,1284,383,2023-06-23 11-38-20,IMGP2_2023-06-23_11-38-20,cam2,p2
5033,1416,129,1416,620,1844,620,1844,129,1630,375,2023-06-23 11-39-20,IMGP2_2023-06-23_11-39-20,cam2,p2
5034,406,196,406,541,757,541,757,196,581,369,2023-06-23 11-39-20,IMGP2_2023-06-23_11-39-20,cam2,p2
5035,801,162,801,565,1217,565,1217,162,1009,363,2023-06-23 11-39-20,IMGP2_2023-06-23_11-39-20,cam2,p2
5036,1778,218,1778,711,1919,711,1919,218,1849,465,2023-06-23 11-39-20,IMGP2_2023-06-23_11-39-20,cam2,p2
5037,604,178,604,550,952,550,952,178,778,364,2023-06-23 11-39-20,IMGP2_2023-06-23_11-39-20,cam2,p2
5038,1038,144,1038,622,1529,622,1529,144,1284,383,2023-06-23 11-39-20,IMGP2_2023-06-23_11-39-20,cam2,p2
5039,1417,127,1417,620,1843,620,1843,127,1630,374,2023-06-23 11-40-20,IMGP2_2023-06-23_11-40-20,cam2,p2
5040,407,196,407,541,755,541,755,196,581,368,2023-06-23 11-40-20,IMGP2_2023-06-23_11-40-20,cam2,p2
5041,800,160,800,565,1217,565,1217,160,1009,363,2023-06-23 11-40-20,IMGP2_2023-06-23_11-40-20,cam2,p2
5042,603,177,603,550,952,550,952,177,778,364,2023-06-23 11-40-20,IMGP2_2023-06-23_11-40-20,cam2,p2
5043,1037,144,1037,621,1530,621,1530,144,1284,383,2023-06-23 11-40-20,IMGP2_2023-06-23_11-40-20,cam2,p2
5044,1778,220,1778,713,1919,713,1919,220,1849,466,2023-06-23 11-40-20,IMGP2_2023-06-23_11-40-20,cam2,p2
5045,1414,127,1414,619,1842,619,1842,127,1628,373,2023-06-23 11-41-20,IMGP2_2023-06-23_11-41-20,cam2,p2
5046,407,195,407,540,753,540,753,195,580,368,2023-06-23 11-41-20,IMGP2_2023-06-23_11-41-20,cam2,p2
5047,799,160,799,566,1218,566,1218,160,1009,363,2023-06-23 11-41-20,IMGP2_2023-06-23_11-41-20,cam2,p2
5048,1778,217,1778,712,1919,712,1919,217,1848,465,2023-06-23 11-41-20,IMGP2_2023-06-23_11-41-20,cam2,p2
5049,601,177,601,550,951,550,951,177,776,363,2023-06-23 11-41-20,IMGP2_2023-06-23_11-41-20,cam2,p2
5050,1038,143,1038,621,1529,621,1529,143,1283,382,2023-06-23 11-41-20,IMGP2_2023-06-23_11-41-20,cam2,p2
5051,1412,128,1412,620,1841,620,1841,128,1627,374,2023-06-23 11-42-20,IMGP2_2023-06-23_11-42-20,cam2,p2
5052,407,195,407,540,753,540,753,195,580,368,2023-06-23 11-42-20,IMGP2_2023-06-23_11-42-20,cam2,p2
5053,800,160,800,565,1217,565,1217,160,1008,362,2023-06-23 11-42-20,IMGP2_2023-06-23_11-42-20,cam2,p2
5054,1778,221,1778,708,1919,708,1919,221,1849,465,2023-06-23 11-42-20,IMGP2_2023-06-23_11-42-20,cam2,p2
5055,602,177,602,549,952,549,952,177,777,363,2023-06-23 11-42-20,IMGP2_2023-06-23_11-42-20,cam2,p2
5056,1038,144,1038,621,1530,621,1530,144,1284,383,2023-06-23 11-42-20,IMGP2_2023-06-23_11-42-20,cam2,p2
5057,1416,128,1416,620,1842,620,1842,128,1629,374,2023-06-23 11-43-20,IMGP2_2023-06-23_11-43-20,cam2,p2
5058,800,160,800,565,1218,565,1218,160,1009,362,2023-06-23 11-43-20,IMGP2_2023-06-23_11-43-20,cam2,p2
5059,407,195,407,541,754,541,754,195,581,368,2023-06-23 11-43-20,IMGP2_2023-06-23_11-43-20,cam2,p2
5060,1779,219,1779,710,1919,710,1919,219,1849,465,2023-06-23 11-43-20,IMGP2_2023-06-23_11-43-20,cam2,p2
5061,601,177,601,550,951,550,951,177,776,364,2023-06-23 11-43-20,IMGP2_2023-06-23_11-43-20,cam2,p2
5062,1038,144,1038,621,1529,621,1529,144,1283,382,2023-06-23 11-43-20,IMGP2_2023-06-23_11-43-20,cam2,p2
5063,1417,128,1417,619,1844,619,1844,128,1630,374,2023-06-23 11-44-20,IMGP2_2023-06-23_11-44-20,cam2,p2
5064,407,196,407,541,756,541,756,196,582,368,2023-06-23 11-44-20,IMGP2_2023-06-23_11-44-20,cam2,p2
5065,801,161,801,565,1218,565,1218,161,1010,363,2023-06-23 11-44-20,IMGP2_2023-06-23_11-44-20,cam2,p2
5066,1779,218,1779,711,1919,711,1919,218,1849,465,2023-06-23 11-44-20,IMGP2_2023-06-23_11-44-20,cam2,p2
5067,1039,144,1039,621,1530,621,1530,144,1284,383,2023-06-23 11-44-20,IMGP2_2023-06-23_11-44-20,cam2,p2
5068,603,178,603,550,951,550,951,178,777,364,2023-06-23 11-44-20,IMGP2_2023-06-23_11-44-20,cam2,p2
